id.plot,id.site,name.plant,name.plant.agg,target.species,target.species.agg,cf,TaxonRank,IsChildTaxonOf,cover,r.all.diagnostic,ffh.lrt,calth.btt,rlg,funct.group
S_WNG_A2,S_WNG,Rhinanthus serotinus s. l.,Rhinanthus serotinus s. l.,0,0,yes,SPE,Rhinanthus,10,0,0,0,NA,herb
S_WNG_A2,S_WNG,Rosa canina s. l.,Rosa canina s. l.,0,0,yes,SPE,Rosa,0.1,0,0,0,NA,wood
S_WNG_A2,S_WNG,Salvia pratensis,Salvia pratensis,1,1,no,SPE,Salvia,2,1,1,0,V,herb
S_WNG_A2,S_WNG,Salvia verticillata,Salvia verticillata,0,0,no,SPE,Salvia,2,0,0,0,*,herb
S_WNG_A2,S_WNG,Securigera varia,Securigera varia,0,0,no,SPE,Securigera,4,0,0,0,*,legume
S_WNG_A2,S_WNG,Senecio jacobaea,Senecio jacobaea,1,1,no,SPE,Senecio,0.1,0,1,0,*,herb
S_WNG_A2,S_WNG,Trisetum flavescens,Trisetum flavescens,1,1,no,SPE,Trisetum,10,1,1,0,*,grass
S_WNG_A2,S_WNG,Veronica chamaedrys s. str.,Veronica chamaedrys agg.,1,1,no,SPE,Veronica chamaedrys agg.,2,1,1,0,NA,herb
S_WNG_A3,S_WNG,Achillea millefolium agg.,Achillea millefolium agg.,1,1,no,AGG,Achillea,0.5,1,1,0,*,herb
S_WNG_A3,S_WNG,Agrimonia eupatoria,Agrimonia eupatoria,1,1,no,SPE,Agrimonia,10,0,1,0,*,herb
S_WNG_A3,S_WNG,Allium carinatum,Allium carinatum,1,1,yes,SPE,Allium,0.1,0,1,0,3,herb
S_WNG_A3,S_WNG,Arrhenatherum elatius,Arrhenatherum elatius,1,1,no,SPE,Arrhenatherum,0.5,1,1,0,*,grass
S_WNG_A3,S_WNG,Brachypodium pinnatum,Brachypodium pinnatum agg.,1,1,no,SPE,Brachypodium pinnatum agg.,2,1,1,0,*,grass
S_WNG_A3,S_WNG,Centaurea jacea agg.,Centaurea jacea agg.,1,1,no,AGG,Centaurea,0.5,0,1,0,*,herb
S_WNG_A3,S_WNG,Clinopodium vulgare,Clinopodium vulgare,1,1,no,SPE,Clinopodium,0.5,0,1,0,*,herb
S_WNG_A3,S_WNG,Dactylis glomerata s. str.,Dactylis glomerata agg.,1,1,no,SPE,Dactylis glomerata agg.,0.5,0,1,0,NA,grass
S_WNG_A3,S_WNG,Falcaria vulgaris,Falcaria vulgaris,1,1,no,SPE,Falcaria,2,1,1,0,*,herb
S_WNG_A3,S_WNG,Festuca ovina agg.,Festuca ovina agg.,1,1,no,AG1,Festuca,37.5,0,1,0,*,grass
S_WNG_A3,S_WNG,Galium mollugo agg.,Galium mollugo agg.,0,1,no,AGG,Galium,0.5,0,0,0,*,herb
S_WNG_A3,S_WNG,Geranium columbinum,Geranium columbinum,0,0,no,SPE,Geranium,0.1,0,0,0,*,herb
S_WNG_A3,S_WNG,Knautia arvensis s. str.,Knautia arvensis agg.,1,1,no,SPE,Knautia arvensis agg.,4,1,1,0,NA,herb
S_WNG_A3,S_WNG,Lotus corniculatus,Lotus corniculatus agg.,1,1,no,SPE,Lotus corniculatus agg.,4,0,1,0,*,legume
S_WNG_A3,S_WNG,Odontites vernus agg.,Odontites vernus agg.,0,0,yes,AGG,Odontites,4,0,0,0,*,herb
S_WNG_A3,S_WNG,Origanum vulgare,Origanum vulgare,1,1,no,SPE,Origanum,4,0,1,0,*,herb
S_WNG_A3,S_WNG,Plantago lanceolata,Plantago lanceolata,1,1,no,SPE,Plantago,2,1,1,0,*,herb
S_WNG_A3,S_WNG,Plantago media,Plantago media,1,1,no,SPE,Plantago,2,1,1,0,*,herb
S_WNG_A3,S_WNG,Poa pratensis agg.,Poa pratensis agg.,1,1,no,AGG,Poa,4,1,1,0,*,grass
S_WNG_A3,S_WNG,Potentilla recta,Potentilla recta,0,0,no,SPE,Potentilla,0.1,0,0,0,*,herb
S_WNG_A3,S_WNG,Prunus spinosa s. str.,Prunus spinosa agg.,0,0,no,SPE,Prunus spinosa agg.,4,0,0,0,NA,wood
S_WNG_A3,S_WNG,Ranunculus bulbosus,Ranunculus bulbosus,1,1,no,SPE,Ranunculus,0.5,0,1,0,*,herb
S_WNG_A3,S_WNG,Salvia verticillata,Salvia verticillata,0,0,no,SPE,Salvia,2,0,0,0,*,herb
S_WNG_A3,S_WNG,Securigera varia,Securigera varia,0,0,no,SPE,Securigera,2,0,0,0,*,legume
S_WNG_A3,S_WNG,Senecio jacobaea,Senecio jacobaea,1,1,no,SPE,Senecio,0.1,0,1,0,*,herb
S_WNG_A3,S_WNG,Silene vulgaris,Silene vulgaris,1,1,no,SPE,Silene,0.1,0,1,0,*,herb
S_WNG_A3,S_WNG,Trisetum flavescens,Trisetum flavescens,1,1,no,SPE,Trisetum,2,1,1,0,*,grass
S_WNG_A3,S_WNG,Ulmus minor,Ulmus minor,0,0,no,SPE,Ulmus,4,0,0,0,*,wood
S_WNG_A3,S_WNG,Veronica chamaedrys s. str.,Veronica chamaedrys agg.,1,1,no,SPE,Veronica chamaedrys agg.,0.5,1,1,0,NA,herb
S_WNG_A3,S_WNG,Vicia sativa agg.,Vicia sativa agg.,1,1,no,AGG,Vicia,0.1,0,1,0,*,legume
S_WNG_A4,S_WNG,Acer campestre,Acer campestre,0,0,no,SPE,Acer,2,0,0,0,*,wood
S_WNG_A4,S_WNG,Achillea millefolium agg.,Achillea millefolium agg.,1,1,no,AGG,Achillea,0.5,1,1,0,*,herb
S_WNG_A4,S_WNG,Agrimonia eupatoria,Agrimonia eupatoria,1,1,no,SPE,Agrimonia,2,0,1,0,*,herb
S_WNG_A4,S_WNG,Allium carinatum,Allium carinatum,1,1,yes,SPE,Allium,0.1,0,1,0,3,herb
S_WNG_A4,S_WNG,Arenaria serpyllifolia s. l.,Arenaria serpyllifolia agg.,1,1,no,SPE,Arenaria serpyllifolia agg.,2,0,1,0,NA,herb
S_WNG_A4,S_WNG,Brachypodium pinnatum,Brachypodium pinnatum agg.,1,1,no,SPE,Brachypodium pinnatum agg.,20,1,1,0,*,grass
S_WNG_A4,S_WNG,Bromus erectus,Bromus erectus,1,1,no,SPE,Bromus,2,0,1,0,*,grass
S_WNG_A4,S_WNG,Clinopodium vulgare,Clinopodium vulgare,1,1,no,SPE,Clinopodium,0.5,0,1,0,*,herb
S_WNG_A4,S_WNG,Dianthus carthusianorum,Dianthus carthusianorum agg.,1,1,no,SPE,Dianthus carthusianorum agg.,0.5,0,1,0,V,herb
S_WNG_A4,S_WNG,Euphorbia cyparissias,Euphorbia cyparissias,1,1,no,SPE,Euphorbia,2,1,1,0,*,herb
S_WNG_A4,S_WNG,Falcaria vulgaris,Falcaria vulgaris,1,1,no,SPE,Falcaria,0.5,1,1,0,*,herb
S_WNG_A4,S_WNG,Festuca ovina agg.,Festuca ovina agg.,1,1,no,AG1,Festuca,37.5,0,1,0,*,grass
S_WNG_A4,S_WNG,Galium mollugo agg.,Galium mollugo agg.,0,1,no,AGG,Galium,0.5,0,0,0,*,herb
S_WNG_A4,S_WNG,Hypericum perforatum,Hypericum perforatum,1,1,no,SPE,Hypericum,0.5,0,1,0,*,herb
S_WNG_A4,S_WNG,Knautia arvensis s. str.,Knautia arvensis agg.,1,1,no,SPE,Knautia arvensis agg.,2,1,1,0,NA,herb
S_WNG_A4,S_WNG,Medicago lupulina,Medicago lupulina,1,1,no,SPE,Medicago,0.5,0,1,0,*,legume
S_WNG_A4,S_WNG,Origanum vulgare,Origanum vulgare,1,1,no,SPE,Origanum,10,0,1,0,*,herb
S_WNG_A4,S_WNG,Plantago lanceolata,Plantago lanceolata,1,1,no,SPE,Plantago,2,1,1,0,*,herb
S_WNG_A4,S_WNG,Poa pratensis agg.,Poa pratensis agg.,1,1,no,AGG,Poa,2,1,1,0,*,grass
S_WNG_A4,S_WNG,Potentilla verna,Potentilla verna agg.,1,1,no,SPE,Potentilla verna agg.,2,0,1,0,*,herb
S_WNG_A4,S_WNG,Rhinanthus serotinus s. l.,Rhinanthus serotinus s. l.,0,0,yes,SPE,Rhinanthus,0.5,0,0,0,NA,herb
S_WNG_A4,S_WNG,Salvia verticillata,Salvia verticillata,0,0,no,SPE,Salvia,4,0,0,0,*,herb
S_WNG_A4,S_WNG,Securigera varia,Securigera varia,0,0,no,SPE,Securigera,4,0,0,0,*,legume
S_WNG_A4,S_WNG,Senecio jacobaea,Senecio jacobaea,1,1,no,SPE,Senecio,0.1,0,1,0,*,herb
S_WNG_A4,S_WNG,Silene vulgaris,Silene vulgaris,1,1,no,SPE,Silene,2,0,1,0,*,herb
S_WNG_A4,S_WNG,Thymus pulegioides s. l.,Thymus chamaedrys agg.,1,1,yes,SPE,Thymus chamaedrys agg.,0.1,1,1,0,NA,herb
S_WNG_A4,S_WNG,Trisetum flavescens,Trisetum flavescens,1,1,no,SPE,Trisetum,2,1,1,0,*,grass
S_WNG_A4,S_WNG,Veronica arvensis,Veronica arvensis,1,1,yes,SPE,Veronica,0.1,0,1,0,*,herb
S_WNG_A4,S_WNG,Vicia sativa agg.,Vicia sativa agg.,1,1,no,AGG,Vicia,0.1,0,1,0,*,legume
S_WNG_T,S_WNG,Carex paniculata,Carex paniculata,0,0,no,SPE,Carex,NA,0,0,0,*,grass
S_WNG_T,S_WNG,Centaurea scabiosa,Centaurea scabiosa,1,1,no,SPE,Centaurea,NA,1,1,0,*,herb
S_WNG_T,S_WNG,Cerastium arvense,Cerastium arvense,1,1,no,SPE,Cerastium,NA,0,1,0,*,herb
S_WNG_T,S_WNG,Cerastium holosteoides,Cerastium fontanum agg.,1,1,no,SPE,Cerastium fontanum agg.,NA,1,1,0,*,herb
S_WNG_T,S_WNG,Clematis vitalba,Clematis vitalba,0,0,no,SPE,Clematis,NA,0,0,0,*,wood
S_WNG_T,S_WNG,Cornus sanguinea,Cornus sanguinea,0,0,no,SPE,Cornus,NA,0,0,0,*,wood
S_WNG_T,S_WNG,Euonymus europaeus,Euonymus europaeus,0,0,no,SPE,Euonymus,NA,0,0,0,*,wood
S_WNG_T,S_WNG,Festuca arundinacea,Festuca arundinacea,0,0,no,SPE,Festuca,NA,0,0,0,*,grass
S_WNG_T,S_WNG,Galium verum s. str.,Galium verum agg.,1,1,no,SPE,Galium verum agg.,NA,1,1,0,NA,herb
S_WNG_T,S_WNG,Hieracium pilosella,Hieracium pilosella,1,1,no,SPE,Hieracium subg. Pilosella,NA,1,1,0,*,herb
S_WNG_T,S_WNG,Hieracium umbellatum,Hieracium umbellatum,1,1,no,SPE,Hieracium subg. Hieracium,NA,0,1,0,*,herb
S_WNG_T,S_WNG,Lathyrus pratensis,Lathyrus pratensis,1,1,no,SPE,Lathyrus,NA,1,1,0,*,legume
S_WNG_T,S_WNG,Leucanthemum vulgare agg.,Leucanthemum vulgare agg.,1,1,no,AGG,Leucanthemum,NA,1,1,0,*,herb
S_WNG_T,S_WNG,Medicago falcata s. str.,Medicago sativa agg.,1,1,no,SPE,Medicago sativa agg.,NA,1,1,0,NA,legume
S_WNG_T,S_WNG,Phleum pratense agg.,Phleum pratense agg.,1,1,no,AGG,Phleum,NA,1,1,0,*,grass
S_WNG_T,S_WNG,Picris hieracioides s. l.,Picris hieracioides s. l.,0,0,no,SPE,Picris,NA,0,0,0,NA,herb
S_WNG_T,S_WNG,Rubus sect. Rubus,Rubus sect. Rubus,0,0,no,SEC,Rubus subg. Rubus,NA,0,0,0,*,wood
S_WNG_T,S_WNG,Rumex acetosa,Rumex acetosa,1,1,no,SPE,Rumex,NA,1,1,0,*,herb
S_WNG_T,S_WNG,Silene latifolia subsp. alba,Silene latifolia subsp. alba,0,0,no,SSP,Silene latifolia,NA,0,0,0,*,herb
S_WNG_T,S_WNG,Trifolium dubium,Trifolium dubium agg.,1,1,no,SPE,Trifolium dubium agg.,NA,0,1,0,*,legume
S_WNG_T,S_WNG,Trifolium pratense,Trifolium pratense,1,1,no,SPE,Trifolium,NA,1,1,0,*,legume
S_WNG_T,S_WNG,Vicia hirsuta,Vicia hirsuta,0,0,no,SPE,Vicia,NA,0,0,0,*,legume
S_WNK_A1,S_WNK,Achillea millefolium agg.,Achillea millefolium agg.,1,1,no,AGG,Achillea,2,1,1,0,*,herb
S_WNK_A1,S_WNK,Alopecurus pratensis,Alopecurus pratensis,1,1,no,SPE,Alopecurus,0.1,1,1,0,*,grass
S_WNK_A1,S_WNK,Anthoxanthum odoratum s. str.,Anthoxanthum odoratum agg.,1,1,no,SPE,Anthoxanthum odoratum agg.,2,0,1,0,NA,grass
S_WNK_A1,S_WNK,Betonica officinalis,Betonica officinalis,1,1,no,SPE,Betonica,0.1,0,1,1,V,herb
S_WNK_A1,S_WNK,Briza media,Briza media,1,1,no,SPE,Briza,0.5,1,1,0,*,grass
S_WNK_A1,S_WNK,Campanula patula,Campanula patula,1,1,no,SPE,Campanula,0.5,0,1,0,V,herb
S_WNK_A1,S_WNK,Carex pallescens,Carex pallescens,1,1,no,SPE,Carex,2,0,1,0,*,grass
S_WNK_A1,S_WNK,Centaurea jacea agg.,Centaurea jacea agg.,1,1,no,AGG,Centaurea,10,0,1,0,*,herb
S_WNK_A1,S_WNK,Cynosurus cristatus,Cynosurus cristatus,1,1,no,SPE,Cynosurus,0.5,1,1,0,*,grass
S_WNK_A1,S_WNK,Dactylis glomerata s. str.,Dactylis glomerata agg.,1,1,no,SPE,Dactylis glomerata agg.,0.5,0,1,0,NA,grass
S_WNK_A1,S_WNK,Daucus carota,Daucus carota,1,1,no,SPE,Daucus,4,0,1,0,*,herb
S_WNK_A1,S_WNK,Festuca pratensis s. str.,Festuca pratensis s. str.,1,1,no,SPE,Festuca pratensis s. l.,4,0,1,0,NA,grass
S_WNK_A1,S_WNK,Festuca rubra agg.,Festuca rubra agg.,1,1,no,AGG,Festuca,2,1,1,0,*,grass
S_WNK_A1,S_WNK,Galium mollugo agg.,Galium mollugo agg.,0,1,no,AGG,Galium,2,0,0,0,*,herb
S_WNK_A1,S_WNK,Holcus lanatus,Holcus lanatus,1,1,no,SPE,Holcus,4,1,1,0,*,grass
S_WNK_A1,S_WNK,Hypochaeris radicata,Hypochaeris radicata,1,1,no,SPE,Hypochaeris,4,1,1,0,*,herb
S_WNK_A1,S_WNK,Leontodon hispidus,Leontodon hispidus,1,1,no,SPE,Leontodon,10,1,1,0,*,herb
S_WNK_A1,S_WNK,Leucanthemum vulgare agg.,Leucanthemum vulgare agg.,1,1,no,AGG,Leucanthemum,0.1,1,1,0,*,herb
S_WNK_A1,S_WNK,Lotus corniculatus,Lotus corniculatus agg.,1,1,no,SPE,Lotus corniculatus agg.,4,0,1,0,*,legume
S_WNK_A1,S_WNK,Luzula campestris agg.,Luzula campestris agg.,1,1,no,AGG,Luzula,10,1,1,0,*,grass
S_WNK_A1,S_WNK,Lychnis flos-cuculi,Lychnis flos-cuculi,1,1,no,SPE,Lychnis (nom. rej. sub Silene),2,1,1,1,*,herb
S_WNK_A1,S_WNK,Lysimachia nummularia,Lysimachia nummularia,0,0,no,SPE,Lysimachia,2,0,0,0,*,herb
S_WNK_A1,S_WNK,Orobanche gracilis,Orobanche gracilis,1,1,no,SPE,Orobanche,0.1,0,1,0,3,herb
S_WNK_A1,S_WNK,Phleum pratense agg.,Phleum pratense agg.,1,1,no,AGG,Phleum,0.1,1,1,0,*,grass
S_WNK_A1,S_WNK,Pimpinella major,Pimpinella major,1,1,yes,SPE,Pimpinella,0.5,0,1,0,*,herb
S_WNK_A1,S_WNK,Plantago lanceolata,Plantago lanceolata,1,1,no,SPE,Plantago,2,1,1,0,*,herb
S_WNK_A1,S_WNK,Poa pratensis agg.,Poa pratensis agg.,1,1,no,AGG,Poa,4,1,1,0,*,grass
S_WNK_A1,S_WNK,Prunella vulgaris,Prunella vulgaris,1,1,no,SPE,Prunella,0.5,0,1,0,*,herb
S_WNK_A1,S_WNK,Ranunculus acris,Ranunculus acris agg.,1,1,no,SPE,Ranunculus acris agg.,10,1,1,0,*,herb
S_WNK_A1,S_WNK,Rhinanthus minor,Rhinanthus minor,1,1,no,SPE,Rhinanthus,10,0,1,0,*,herb
S_WNK_A1,S_WNK,Rumex acetosa,Rumex acetosa,1,1,no,SPE,Rumex,0.1,1,1,0,*,herb
S_WNK_A1,S_WNK,Scorzoneroides autumnalis,Scorzoneroides autumnalis,1,1,no,SPE,Scorzoneroides,10,1,1,0,*,herb
S_WNK_A1,S_WNK,Trifolium pratense,Trifolium pratense,1,1,no,SPE,Trifolium,10,1,1,0,*,legume
S_WNK_A1,S_WNK,Trifolium repens,Trifolium repens,1,1,no,SPE,Trifolium,10,1,1,0,*,legume
S_WNK_A1,S_WNK,Veronica chamaedrys s. str.,Veronica chamaedrys agg.,1,1,no,SPE,Veronica chamaedrys agg.,0.5,1,1,0,NA,herb
S_WNK_A2,S_WNK,Achillea millefolium agg.,Achillea millefolium agg.,1,1,no,AGG,Achillea,0.5,1,1,0,*,herb
S_WNK_A2,S_WNK,Agrimonia eupatoria,Agrimonia eupatoria,1,1,no,SPE,Agrimonia,0.1,0,1,0,*,herb
S_WNK_A2,S_WNK,Agrostis capillaris,Agrostis capillaris,1,1,no,SPE,Agrostis,20,1,1,0,*,grass
S_WNK_A2,S_WNK,Anthoxanthum odoratum s. str.,Anthoxanthum odoratum agg.,1,1,no,SPE,Anthoxanthum odoratum agg.,2,0,1,0,NA,grass
S_WNK_A2,S_WNK,Aphanes arvensis,Aphanes arvensis,0,0,no,SPE,Aphanes,0.1,0,0,0,*,herb
S_WNK_A2,S_WNK,Briza media,Briza media,1,1,no,SPE,Briza,0.5,1,1,0,*,grass
S_WNK_A2,S_WNK,Carex pallescens,Carex pallescens,1,1,no,SPE,Carex,0.1,0,1,0,*,grass
S_WNK_A2,S_WNK,Centaurea jacea agg.,Centaurea jacea agg.,1,1,no,AGG,Centaurea,4,0,1,0,*,herb
S_WNK_A2,S_WNK,Cerastium holosteoides,Cerastium fontanum agg.,1,1,no,SPE,Cerastium fontanum agg.,0.1,1,1,0,*,herb
S_WNK_A2,S_WNK,Crepis biennis,Crepis biennis,1,1,no,SPE,Crepis,0.5,1,1,0,*,herb
S_WNK_A2,S_WNK,Cynosurus cristatus,Cynosurus cristatus,1,1,no,SPE,Cynosurus,2,1,1,0,*,grass
S_WNK_A2,S_WNK,Dactylis glomerata s. str.,Dactylis glomerata agg.,1,1,no,SPE,Dactylis glomerata agg.,2,0,1,0,NA,grass
S_WNK_A2,S_WNK,Festuca pratensis s. str.,Festuca pratensis s. str.,1,1,no,SPE,Festuca pratensis s. l.,2,0,1,0,NA,grass
S_WNK_A2,S_WNK,Festuca rubra agg.,Festuca rubra agg.,1,1,no,AGG,Festuca,20,1,1,0,*,grass
S_WNK_A2,S_WNK,Galium mollugo agg.,Galium mollugo agg.,0,1,no,AGG,Galium,2,0,0,0,*,herb
S_WNK_A2,S_WNK,Geranium dissectum,Geranium dissectum,0,0,yes,SPE,Geranium,0.1,0,0,0,*,herb
S_WNK_A2,S_WNK,Holcus lanatus,Holcus lanatus,1,1,no,SPE,Holcus,4,1,1,0,*,grass
S_WNK_A2,S_WNK,Hypochaeris radicata,Hypochaeris radicata,1,1,no,SPE,Hypochaeris,4,1,1,0,*,herb
S_WNK_A2,S_WNK,Leontodon hispidus,Leontodon hispidus,1,1,no,SPE,Leontodon,10,1,1,0,*,herb
S_WNK_A2,S_WNK,Lotus corniculatus,Lotus corniculatus agg.,1,1,no,SPE,Lotus corniculatus agg.,10,0,1,0,*,legume
S_WNK_A2,S_WNK,Luzula campestris agg.,Luzula campestris agg.,1,1,no,AGG,Luzula,4,1,1,0,*,grass
S_WNK_A2,S_WNK,Lychnis flos-cuculi,Lychnis flos-cuculi,1,1,no,SPE,Lychnis (nom. rej. sub Silene),2,1,1,1,*,herb
S_WNK_A2,S_WNK,Lysimachia nummularia,Lysimachia nummularia,0,0,no,SPE,Lysimachia,0.5,0,0,0,*,herb
S_WNK_A2,S_WNK,Myosotis arvensis,Myosotis arvensis,0,0,no,SPE,Myosotis,0.1,0,0,0,*,herb
S_WNK_A2,S_WNK,Orobanche gracilis,Orobanche gracilis,1,1,no,SPE,Orobanche,0.1,0,1,0,3,herb
S_WNK_A2,S_WNK,Phleum pratense agg.,Phleum pratense agg.,1,1,no,AGG,Phleum,0.1,1,1,0,*,grass
S_WNK_A2,S_WNK,Plantago lanceolata,Plantago lanceolata,1,1,no,SPE,Plantago,2,1,1,0,*,herb
S_WNK_A2,S_WNK,Poa pratensis agg.,Poa pratensis agg.,1,1,no,AGG,Poa,2,1,1,0,*,grass
S_WNK_A2,S_WNK,Ranunculus acris,Ranunculus acris agg.,1,1,no,SPE,Ranunculus acris agg.,2,1,1,0,*,herb
S_WNK_A2,S_WNK,Rhinanthus minor,Rhinanthus minor,1,1,no,SPE,Rhinanthus,10,0,1,0,*,herb
S_WNK_A2,S_WNK,Rumex acetosa,Rumex acetosa,1,1,no,SPE,Rumex,0.1,1,1,0,*,herb
S_WNK_A2,S_WNK,Scorzoneroides autumnalis,Scorzoneroides autumnalis,1,1,no,SPE,Scorzoneroides,4,1,1,0,*,herb
S_WNK_A2,S_WNK,Taraxacum sect. Ruderalia,Taraxacum sect. Ruderalia,1,1,no,SEC,Taraxacum,2,1,1,0,*,herb
S_WNK_A2,S_WNK,Trifolium dubium,Trifolium dubium agg.,1,1,no,SPE,Trifolium dubium agg.,0.5,0,1,0,*,legume
S_WNK_A2,S_WNK,Trifolium pratense,Trifolium pratense,1,1,no,SPE,Trifolium,4,1,1,0,*,legume
S_WNK_A2,S_WNK,Trifolium repens,Trifolium repens,1,1,no,SPE,Trifolium,0.5,1,1,0,*,legume
S_WNK_A2,S_WNK,Veronica chamaedrys s. str.,Veronica chamaedrys agg.,1,1,no,SPE,Veronica chamaedrys agg.,2,1,1,0,NA,herb
S_WNK_A3,S_WNK,Acer pseudoplatanus,Acer pseudoplatanus,0,0,no,SPE,Acer,0.1,0,0,0,*,wood
S_WNK_A3,S_WNK,Agrostis capillaris,Agrostis capillaris,1,1,no,SPE,Agrostis,2,1,1,0,*,grass
S_WNK_A3,S_WNK,Alopecurus pratensis,Alopecurus pratensis,1,1,no,SPE,Alopecurus,10,1,1,0,*,grass
S_WNK_A3,S_WNK,Anthoxanthum odoratum s. str.,Anthoxanthum odoratum agg.,1,1,no,SPE,Anthoxanthum odoratum agg.,4,0,1,0,NA,grass
S_WNK_A3,S_WNK,Arrhenatherum elatius,Arrhenatherum elatius,1,1,no,SPE,Arrhenatherum,0.1,1,1,0,*,grass
S_WNK_A3,S_WNK,Briza media,Briza media,1,1,no,SPE,Briza,2,1,1,0,*,grass
S_WNK_A3,S_WNK,Cerastium holosteoides,Cerastium fontanum agg.,1,1,no,SPE,Cerastium fontanum agg.,0.1,1,1,0,*,herb
S_WNK_A3,S_WNK,Cynosurus cristatus,Cynosurus cristatus,1,1,no,SPE,Cynosurus,2,1,1,0,*,grass
S_WNK_A3,S_WNK,Dactylis glomerata s. str.,Dactylis glomerata agg.,1,1,no,SPE,Dactylis glomerata agg.,2,0,1,0,NA,grass
S_WNK_A3,S_WNK,Festuca pratensis s. str.,Festuca pratensis s. str.,1,1,no,SPE,Festuca pratensis s. l.,10,0,1,0,NA,grass
S_WNK_A3,S_WNK,Festuca rubra agg.,Festuca rubra agg.,1,1,no,AGG,Festuca,37.5,1,1,0,*,grass
S_WNK_A3,S_WNK,Ficaria verna s. l.,Ficaria verna s. l.,0,0,no,AGG,Ficaria,0.5,0,0,0,NA,herb
S_WNK_A3,S_WNK,Galium mollugo agg.,Galium mollugo agg.,0,1,no,AGG,Galium,10,0,0,0,*,herb
S_WNK_A3,S_WNK,Glechoma hederacea,Glechoma hederacea,1,1,no,SPE,Glechoma,0.1,0,1,0,*,herb
S_WNK_A3,S_WNK,Helictotrichon pubescens,Helictotrichon pubescens,1,1,no,SPE,Helictotrichon,2,1,1,0,*,grass
S_WNK_A3,S_WNK,Holcus lanatus,Holcus lanatus,1,1,no,SPE,Holcus,4,1,1,0,*,grass
S_WNK_A3,S_WNK,Lathyrus pratensis,Lathyrus pratensis,1,1,no,SPE,Lathyrus,0.5,1,1,0,*,legume
S_WNK_A3,S_WNK,Lotus corniculatus,Lotus corniculatus agg.,1,1,no,SPE,Lotus corniculatus agg.,0.5,0,1,0,*,legume
S_WNK_A3,S_WNK,Luzula campestris agg.,Luzula campestris agg.,1,1,no,AGG,Luzula,2,1,1,0,*,grass
S_WNK_A3,S_WNK,Lysimachia nummularia,Lysimachia nummularia,0,0,no,SPE,Lysimachia,2,0,0,0,*,herb
S_WNK_A3,S_WNK,Phleum pratense agg.,Phleum pratense agg.,1,1,no,AGG,Phleum,0.1,1,1,0,*,grass
S_WNK_A3,S_WNK,Plantago lanceolata,Plantago lanceolata,1,1,no,SPE,Plantago,10,1,1,0,*,herb
S_WNK_A3,S_WNK,Poa pratensis agg.,Poa pratensis agg.,1,1,no,AGG,Poa,4,1,1,0,*,grass
S_WNK_A3,S_WNK,Ranunculus acris,Ranunculus acris agg.,1,1,no,SPE,Ranunculus acris agg.,2,1,1,0,*,herb
S_WNK_A3,S_WNK,Rhinanthus minor,Rhinanthus minor,1,1,no,SPE,Rhinanthus,2,0,1,0,*,herb
S_WNK_A3,S_WNK,Taraxacum sect. Ruderalia,Taraxacum sect. Ruderalia,1,1,no,SEC,Taraxacum,2,1,1,0,*,herb
S_WNK_A3,S_WNK,Trifolium pratense,Trifolium pratense,1,1,no,SPE,Trifolium,0.1,1,1,0,*,legume
S_WNK_A3,S_WNK,Trifolium repens,Trifolium repens,1,1,no,SPE,Trifolium,0.1,1,1,0,*,legume
S_WNK_A3,S_WNK,Trisetum flavescens,Trisetum flavescens,1,1,no,SPE,Trisetum,0.1,1,1,0,*,grass
S_WNK_A3,S_WNK,Veronica chamaedrys s. str.,Veronica chamaedrys agg.,1,1,no,SPE,Veronica chamaedrys agg.,2,1,1,0,NA,herb
S_WNK_A3,S_WNK,Veronica serpyllifolia,Veronica serpyllifolia,1,1,no,SPE,Veronica,0.1,0,1,0,*,herb
S_WNK_A3,S_WNK,Vicia cracca,Vicia cracca agg.,1,1,no,SPE,Vicia cracca agg.,2,1,1,0,*,legume
S_WNK_A4,S_WNK,Acer pseudoplatanus,Acer pseudoplatanus,0,0,no,SPE,Acer,0.1,0,0,0,*,wood
S_WNK_A4,S_WNK,Achillea millefolium agg.,Achillea millefolium agg.,1,1,no,AGG,Achillea,2,1,1,0,*,herb
S_WNK_A4,S_WNK,Agrostis capillaris,Agrostis capillaris,1,1,no,SPE,Agrostis,2,1,1,0,*,grass
S_WNK_A4,S_WNK,Anthoxanthum odoratum s. str.,Anthoxanthum odoratum agg.,1,1,no,SPE,Anthoxanthum odoratum agg.,10,0,1,0,NA,grass
S_WNK_A4,S_WNK,Betonica officinalis,Betonica officinalis,1,1,no,SPE,Betonica,0.1,0,1,1,V,herb
S_WNK_A4,S_WNK,Carum carvi,Carum carvi,1,1,no,SPE,Carum,0.1,0,1,0,*,herb
S_WNK_A4,S_WNK,Centaurea jacea agg.,Centaurea jacea agg.,1,1,no,AGG,Centaurea,10,0,1,0,*,herb
S_WNK_A4,S_WNK,Cerastium holosteoides,Cerastium fontanum agg.,1,1,no,SPE,Cerastium fontanum agg.,0.1,1,1,0,*,herb
S_WNK_A4,S_WNK,Crepis biennis,Crepis biennis,1,1,no,SPE,Crepis,0.1,1,1,0,*,herb
S_WNK_A4,S_WNK,Cynosurus cristatus,Cynosurus cristatus,1,1,no,SPE,Cynosurus,2,1,1,0,*,grass
S_WNK_A4,S_WNK,Daucus carota,Daucus carota,1,1,no,SPE,Daucus,0.5,0,1,0,*,herb
