id.site,name.plant,name.plant.agg,cover.mean,cover.mean.agg,target.species,target.species.agg,cf,TaxonRank,IsChildTaxonOf,r.all.diagnostic,ffh.lrt,calth.btt,rlg,funct.group
M_JER,Achillea millefolium agg.,Achillea millefolium agg.,0.625,0.625,1,1,no,AGG,Achillea,1,1,0,*,herb
M_JER,Alopecurus pratensis,Alopecurus pratensis,0.025,0.025,1,1,no,SPE,Alopecurus,1,1,0,*,grass
M_JER,Arrhenatherum elatius,Arrhenatherum elatius,0.5,0.5,1,1,no,SPE,Arrhenatherum,1,1,0,*,grass
M_JER,Bromus hordeaceus,Bromus hordeaceus agg.,2.75,2.75,1,1,no,SPE,Bromus hordeaceus agg.,0,1,0,*,grass
M_JER,Campanula patula,Campanula patula,1.25,1.25,1,1,no,SPE,Campanula,0,1,0,V,herb
M_JER,Capsella bursa-pastoris,Capsella bursa-pastoris,0.025,0.025,0,0,no,SPE,Capsella,0,0,0,*,herb
M_JER,Centaurea jacea agg.,Centaurea jacea agg.,0.5,0.5,1,1,no,AGG,Centaurea,0,1,0,*,herb
M_JER,Centaurium erythraea s. str.,Centaurium erythraea s. str.,0.625,0.625,1,1,no,SPE,Centaurium erythraea s. l.,0,1,0,NA,herb
M_JER,Cerastium arvense,Cerastium arvense,0.5,0.5,1,1,no,SPE,Cerastium,0,1,0,*,herb
M_JER,Cerastium holosteoides,Cerastium fontanum agg.,15.375,15.375,1,1,no,SPE,Cerastium fontanum agg.,1,1,0,*,herb
M_JER,Convolvulus arvensis,Convolvulus arvensis,0.625,0.625,0,0,no,SPE,Convolvulus,0,0,0,*,herb
M_JER,Crepis biennis,Crepis biennis,0.5,0.5,1,1,no,SPE,Crepis,1,1,0,*,herb
M_JER,Dactylis glomerata s. str.,Dactylis glomerata agg.,0.025,0.025,1,1,no,SPE,Dactylis glomerata agg.,0,1,0,NA,grass
M_JER,Dianthus deltoides,Dianthus deltoides,1,1,1,1,no,SPE,Dianthus,0,1,0,V,herb
M_JER,Draba verna s. str.,Draba verna agg.,0.5,0.5,1,1,no,SPE,Draba verna agg.,0,1,0,NA,herb
M_JER,Elymus repens s. str.,Elymus repens s. str.,7.5,7.5,0,0,no,SPE,Elymus,0,0,0,NA,grass
M_JER,Eryngium campestre,Eryngium campestre,0.5,0.5,1,1,no,SPE,Eryngium,1,1,0,V,herb
M_JER,Filago arvensis,Filago arvensis,0.125,0.125,1,1,no,SPE,Filago,0,1,0,*,herb
M_JER,Galium boreale,Galium boreale,0.125,0.125,1,1,no,SPE,Galium,0,1,1,V,herb
M_JER,Galium verum s. str.,Galium verum agg.,6,6,1,1,no,SPE,Galium verum agg.,1,1,0,NA,herb
M_JER,Hypericum perforatum,Hypericum perforatum,8.5,8.5,1,1,no,SPE,Hypericum,0,1,0,*,herb
M_JER,Myosotis ramosissima,Myosotis ramosissima,3,3,1,1,no,SPE,Myosotis,0,1,0,*,herb
M_JER,Peucedanum officinale,Peucedanum officinale,1,1,1,1,no,SPE,Peucedanum,0,1,1,3,herb
M_JER,Poa pratensis s. str.,Poa pratensis agg.,5.5,5.5,1,1,no,SPE,Poa pratensis agg.,1,1,0,NA,grass
M_JER,Potentilla argentea s. l.,Potentilla argentea s. l.,0.125,0.125,1,1,no,SPE,Potentilla,0,1,0,NA,herb
M_JER,Potentilla reptans,Potentilla reptans,0.125,0.125,0,0,no,SPE,Potentilla,0,0,0,*,herb
M_JER,Prunus,Prunus,0.125,0.125,0,0,no,GAT,Rosaceae,0,0,0,NA,wood
M_JER,Rumex acetosa,Rumex acetosa,0.025,0.025,1,1,no,SPE,Rumex,1,1,0,*,herb
M_JER,Rumex acetosella s. l.,Rumex acetosella s. l.,0.125,0.125,1,1,no,SPE,Rumex,1,1,0,NA,herb
M_JER,Rumex obtusifolius,Rumex obtusifolius,0.5,0.5,0,0,no,SPE,Rumex,0,0,0,*,herb
M_JER,Senecio vernalis,Senecio vernalis,2.5,2.5,0,0,no,SPE,Senecio,0,0,0,nb,herb
M_JER,Symphytum officinale s. str.,Symphytum officinale agg.,0.625,0.625,1,1,no,SPE,Symphytum officinale agg.,0,1,1,NA,herb
M_JER,Taraxacum sect. Ruderalia,Taraxacum sect. Ruderalia,6,6,1,1,no,SEC,Taraxacum,1,1,0,*,herb
M_JER,Trifolium arvense,Trifolium arvense,0.25,0.25,1,1,no,SPE,Trifolium,1,1,0,*,legume
M_JER,Trifolium dubium,Trifolium dubium agg.,3.65,3.65,1,1,no,SPE,Trifolium dubium agg.,0,1,0,*,legume
M_JER,Tripleurospermum perforatum,Tripleurospermum maritimum agg.,0.625,0.625,0,0,no,SPE,Tripleurospermum maritimum agg.,0,0,0,*,herb
M_JER,Valerianella locusta,Valerianella locusta,12.5,12.5,1,1,no,SPE,Valerianella,0,1,0,*,herb
M_JER,Veronica arvensis,Veronica arvensis,0.625,0.625,1,1,no,SPE,Veronica,0,1,0,*,herb
M_JER,Vicia sativa agg.,Vicia sativa agg.,0.275,0.275,1,1,no,AGG,Vicia,0,1,0,*,legume
M_JER,Viola arvensis,Viola tricolor agg.,0.125,0.125,0,1,no,SPE,Viola tricolor agg.,0,0,0,*,herb
M_KAL,Achillea millefolium agg.,Achillea millefolium agg.,0.15,0.15,1,1,no,AGG,Achillea,1,1,0,*,herb
M_KAL,Agrimonia eupatoria,Agrimonia eupatoria,3.75,3.75,1,1,no,SPE,Agrimonia,0,1,0,*,herb
M_KAL,Arrhenatherum elatius,Arrhenatherum elatius,0.5,0.5,1,1,no,SPE,Arrhenatherum,1,1,0,*,grass
M_KAL,Bromus erectus,Bromus erectus,24.75,24.75,1,1,no,SPE,Bromus,0,1,0,*,grass
M_KAL,Bromus sterilis,Bromus sterilis,0.025,0.025,0,0,no,SPE,Bromus,0,0,0,*,grass
M_KAL,Centaurea scabiosa,Centaurea scabiosa,2.025,2.025,1,1,no,SPE,Centaurea,1,1,0,*,herb
M_KAL,Cerastium,Cerastium,0.05,0.05,0,0,no,GAT,Caryophyllaceae,0,0,0,NA,herb
M_KAL,Cirsium vulgare,Cirsium vulgare,0.025,0.025,0,0,yes,SPE,Cirsium,0,0,0,*,herb
M_KAL,Convolvulus arvensis,Convolvulus arvensis,0.125,0.125,0,0,no,SPE,Convolvulus,0,0,0,*,herb
M_KAL,Dactylis glomerata s. str.,Dactylis glomerata agg.,0.55,0.55,1,1,no,SPE,Dactylis glomerata agg.,0,1,0,NA,grass
M_KAL,Daucus carota,Daucus carota,0.15,0.15,1,1,no,SPE,Daucus,0,1,0,*,herb
M_KAL,Falcaria vulgaris,Falcaria vulgaris,1.625,1.625,1,1,no,SPE,Falcaria,1,1,0,*,herb
M_KAL,Festuca ovina agg.,Festuca ovina agg.,15,15,1,1,no,AG1,Festuca,0,1,0,*,grass
M_KAL,Festuca pratensis s. str.,Festuca pratensis s. str.,0.125,0.125,1,1,no,SPE,Festuca pratensis s. l.,0,1,0,NA,grass
M_KAL,Fragaria viridis,Fragaria viridis,5,5,1,1,no,SPE,Fragaria,1,1,0,*,herb
M_KAL,Galium mollugo agg.,Galium mollugo agg.,0.25,0.25,0,1,no,AGG,Galium,0,0,0,*,herb
M_KAL,Galium verum s. str.,Galium verum agg.,1.125,1.125,1,1,no,SPE,Galium verum agg.,1,1,0,NA,herb
M_KAL,Helianthemum nummularium s. l.,Helianthemum nummularium s. l.,0.125,0.125,1,1,no,SPE,Helianthemum,0,1,0,NA,herb
M_KAL,Inula hirta,Inula hirta,0.025,0.025,1,1,no,SPE,Inula,0,1,0,3,herb
M_KAL,Lathyrus pratensis,Lathyrus pratensis,0.05,0.05,1,1,no,SPE,Lathyrus,1,1,0,*,legume
M_KAL,Lolium perenne,Lolium perenne,0.5,0.5,1,1,no,SPE,Lolium,1,0,0,*,grass
M_KAL,Lotus corniculatus,Lotus corniculatus agg.,1.175,1.175,1,1,no,SPE,Lotus corniculatus agg.,0,1,0,*,legume
M_KAL,Medicago lupulina,Medicago lupulina,0.25,0.25,1,1,no,SPE,Medicago,0,1,0,*,legume
M_KAL,Microthlaspi perfoliatum,Microthlaspi perfoliatum,0.025,0.025,1,1,yes,SPE,Microthlaspi,0,1,0,*,herb
M_KAL,Ononis repens,Ononis spinosa agg.,5,5,1,1,no,SPE,Ononis spinosa agg.,0,1,0,*,legume
M_KAL,Poa angustifolia,Poa pratensis agg.,1.125,2.125,1,1,no,SPE,Poa pratensis agg.,0,1,0,*,grass
M_KAL,Poa pratensis agg.,Poa pratensis agg.,1,2.125,1,1,no,AGG,Poa,1,1,0,*,grass
M_KAL,Prunus mahaleb,Prunus mahaleb,0.025,0.025,0,0,no,SPE,Prunus,0,0,0,*,wood
M_KAL,Ranunculus bulbosus,Ranunculus bulbosus,0.55,0.55,1,1,no,SPE,Ranunculus,0,1,0,*,herb
M_KAL,Rubus sect. Rubus,Rubus sect. Rubus,0.125,0.125,0,0,no,SEC,Rubus subg. Rubus,0,0,0,*,wood
M_KAL,Salvia pratensis,Salvia pratensis,2.5,2.5,1,1,no,SPE,Salvia,1,1,0,V,herb
M_KAL,Trifolium campestre,Trifolium campestre,1,1,1,1,no,SPE,Trifolium,0,1,0,*,legume
M_KAL,Trifolium pratense,Trifolium pratense,0.025,0.025,1,1,no,SPE,Trifolium,1,1,0,*,legume
M_KAL,Trisetum flavescens,Trisetum flavescens,0.525,0.525,1,1,no,SPE,Trisetum,1,1,0,*,grass
M_KAL,Veronica arvensis,Veronica arvensis,0.15,0.15,1,1,no,SPE,Veronica,0,1,0,*,herb
M_KAL,Vicia angustifolia s. l.,Vicia sativa agg.,1.25,1.25,0,1,no,AGG,Vicia sativa agg.,0,0,0,NA,legume
M_KAL,Vicia hirsuta,Vicia hirsuta,2.625,2.625,0,0,no,SPE,Vicia,0,0,0,*,legume
M_KAL,Viola hirta,Viola hirta,0.125,0.125,1,1,no,SPE,Viola,1,1,0,*,herb
M_KAP,Achillea millefolium agg.,Achillea millefolium agg.,0.5,0.5,1,1,no,AGG,Achillea,1,1,0,*,herb
M_KAP,Alopecurus pratensis,Alopecurus pratensis,6.5,6.5,1,1,no,SPE,Alopecurus,1,1,0,*,grass
M_KAP,Carex praecox agg.,Carex praecox agg.,1,1,1,1,no,AGG,Carex,0,1,0,V,grass
M_KAP,Cerastium holosteoides,Cerastium fontanum agg.,0.15,0.15,1,1,no,SPE,Cerastium fontanum agg.,1,1,0,*,herb
M_KAP,Cirsium arvense,Cirsium arvense,0.75,0.75,0,0,no,SPE,Cirsium,0,0,0,*,herb
M_KAP,Draba verna s. str.,Draba verna agg.,0.025,0.025,1,1,no,SPE,Draba verna agg.,0,1,0,NA,herb
M_KAP,Elymus repens s. str.,Elymus repens s. str.,62.5,62.5,0,0,no,SPE,Elymus,0,0,0,NA,grass
M_KAP,Euphorbia esula s. str.,Euphorbia esula agg.,3,3,0,0,no,SPE,Euphorbia esula agg.,0,0,0,NA,herb
M_KAP,Ficaria verna s. l.,Ficaria verna s. l.,0.275,0.275,0,0,no,AGG,Ficaria,0,0,0,NA,herb
M_KAP,Galium verum s. str.,Galium verum agg.,3.125,3.125,1,1,no,SPE,Galium verum agg.,1,1,0,NA,herb
M_KAP,Glechoma hederacea,Glechoma hederacea,0.125,0.125,1,1,no,SPE,Glechoma,0,1,0,*,herb
M_KAP,Ornithogalum umbellatum s. l.,Ornithogalum umbellatum agg.,0.025,0.025,1,1,no,AGG,Ornithogalum umbellatum agg.,0,1,0,NA,herb
M_KAP,Phalaris arundinacea,Phalaris arundinacea,0.5,0.5,1,1,no,SPE,Phalaris,0,0,1,*,grass
M_KAP,Poa pratensis agg.,Poa pratensis agg.,10.5,10.5,1,1,no,AGG,Poa,1,1,0,*,grass
M_KAP,Potentilla reptans,Potentilla reptans,2.5,2.5,0,0,no,SPE,Potentilla,0,0,0,*,herb
M_KAP,Rumex acetosa,Rumex acetosa,5.5,5.5,1,1,no,SPE,Rumex,1,1,0,*,herb
M_KAP,Symphytum officinale s. str.,Symphytum officinale agg.,0.125,0.125,1,1,no,SPE,Symphytum officinale agg.,0,1,1,NA,herb
M_KAP,Urtica dioica s. l.,Urtica dioica s. l.,0.5,0.5,0,0,no,AGG,Urtica,0,0,0,NA,herb
M_KAP,Veronica arvensis,Veronica arvensis,0.15,0.15,1,1,no,SPE,Veronica,0,1,0,*,herb
M_KAP,Vicia cracca,Vicia cracca agg.,5.275,5.275,1,1,no,SPE,Vicia cracca agg.,1,1,0,*,legume
M_KIF,Achillea millefolium agg.,Achillea millefolium agg.,0.025,0.025,1,1,no,AGG,Achillea,1,1,0,*,herb
M_KIF,Agrimonia eupatoria,Agrimonia eupatoria,2.875,2.875,1,1,no,SPE,Agrimonia,0,1,0,*,herb
M_KIF,Arrhenatherum elatius,Arrhenatherum elatius,5,5,1,1,no,SPE,Arrhenatherum,1,1,0,*,grass
M_KIF,Brachypodium pinnatum,Brachypodium pinnatum agg.,5.5,5.5,1,1,no,SPE,Brachypodium pinnatum agg.,1,1,0,*,grass
M_KIF,Bromus erectus,Bromus erectus,19.5,19.5,1,1,no,SPE,Bromus,0,1,0,*,grass
M_KIF,Bromus hordeaceus,Bromus hordeaceus agg.,0.025,0.025,1,1,no,SPE,Bromus hordeaceus agg.,0,1,0,*,grass
M_KIF,Buglossoides arvensis s. str.,Buglossoides arvensis s. str.,0.125,0.125,0,0,no,SPE,Buglossoides arvensis s. l.,0,0,0,NA,herb
M_KIF,Carduus acanthoides,Carduus acanthoides,0.025,0.025,0,0,no,SPE,Carduus,0,0,0,*,herb
M_KIF,Centaurea jacea agg.,Centaurea jacea agg.,0.125,0.125,1,1,no,AGG,Centaurea,0,1,0,*,herb
M_KIF,Centaurea stoebe s. l.,Centaurea paniculata agg.,0.5,0.5,1,1,no,AGG,Centaurea paniculata agg.,1,1,0,NA,herb
M_KIF,Cirsium acaulon,Cirsium acaulon,0.5,0.5,1,1,no,SPE,Cirsium,1,1,0,V,herb
M_KIF,Cirsium arvense,Cirsium arvense,0.5,0.5,0,0,no,SPE,Cirsium,0,0,0,*,herb
M_KIF,Dactylis glomerata s. str.,Dactylis glomerata agg.,0.625,0.625,1,1,no,SPE,Dactylis glomerata agg.,0,1,0,NA,grass
M_KIF,Dianthus carthusianorum,Dianthus carthusianorum agg.,0.125,0.125,1,1,no,SPE,Dianthus carthusianorum agg.,0,1,0,V,herb
M_KIF,Eryngium campestre,Eryngium campestre,1.525,1.525,1,1,no,SPE,Eryngium,1,1,0,V,herb
M_KIF,Erysimum crepidifolium,Erysimum crepidifolium,0.5,0.5,1,1,yes,SPE,Erysimum,0,1,0,*,herb
M_KIF,Euphorbia cyparissias,Euphorbia cyparissias,0.625,0.625,1,1,no,SPE,Euphorbia,1,1,0,*,herb
M_KIF,Falcaria vulgaris,Falcaria vulgaris,0.25,0.25,1,1,no,SPE,Falcaria,1,1,0,*,herb
M_KIF,Festuca ovina agg.,Festuca ovina agg.,1,16.375,1,1,no,AG1,Festuca,0,1,0,*,grass
M_KIF,Fraxinus excelsior,Fraxinus excelsior,1.25,1.25,0,0,no,SPE,Fraxinus,0,0,0,*,wood
M_KIF,Galium verum s. str.,Galium verum agg.,0.25,0.25,1,1,no,SPE,Galium verum agg.,1,1,0,NA,herb
M_KIF,Hypericum perforatum,Hypericum perforatum,2.625,2.625,1,1,no,SPE,Hypericum,0,1,0,*,herb
M_KIF,Knautia arvensis s. str.,Knautia arvensis agg.,0.125,0.125,1,1,no,SPE,Knautia arvensis agg.,1,1,0,NA,herb
M_KIF,Linum catharticum,Linum catharticum,0.125,0.125,1,1,no,SPE,Linum,1,1,0,*,herb
M_KIF,Lotus corniculatus,Lotus corniculatus agg.,0.025,0.025,1,1,no,SPE,Lotus corniculatus agg.,0,1,0,*,legume
M_KIF,Mahonia aquifolium,Mahonia aquifolium,0.125,0.125,0,0,no,SPE,Mahonia,0,0,0,nb,wood
M_KIF,Medicago falcata s. str.,Medicago sativa agg.,0.125,0.125,1,1,no,SPE,Medicago sativa agg.,1,1,0,NA,legume
M_KIF,Poa pratensis agg.,Poa pratensis agg.,0.75,0.75,1,1,no,AGG,Poa,1,1,0,*,grass
M_KIF,Prunus spinosa s. str.,Prunus spinosa agg.,0.5,0.5,0,0,no,SPE,Prunus spinosa agg.,0,0,0,NA,wood
M_KIF,Rosa,Rosa,0.5,0.5,0,0,no,GAT,Rosaceae,0,0,0,NA,wood
M_KIF,Rosa rubiginosa,Rosa rubiginosa agg.,0.5,0.5,0,0,no,SPE,Rosa rubiginosa agg.,0,0,0,*,wood
M_KIF,Rubus caesius,Rubus caesius,2.5,2.5,0,0,no,SPE,Rubus sect. Caesii,0,0,0,*,wood
M_KIF,Securigera varia,Securigera varia,1.75,1.75,0,0,no,SPE,Securigera,0,0,0,*,legume
M_KIF,Verbascum,Verbascum,0.025,0.025,0,0,no,GAT,Scrophulariaceae,0,0,0,NA,herb
M_KIF,Vicia hirsuta,Vicia hirsuta,0.025,0.025,0,0,no,SPE,Vicia,0,0,0,*,legume
M_KIF,Viola hirta,Viola hirta,1,1,1,1,no,SPE,Viola,1,1,0,*,herb
M_KOL,Achillea millefolium agg.,Achillea millefolium agg.,15,15,1,1,no,AGG,Achillea,1,1,0,*,herb
M_KOL,Alopecurus pratensis,Alopecurus pratensis,1,1,1,1,no,SPE,Alopecurus,1,1,0,*,grass
M_KOL,Arrhenatherum elatius,Arrhenatherum elatius,0.025,0.025,1,1,no,SPE,Arrhenatherum,1,1,0,*,grass
M_KOL,Briza media,Briza media,0.025,0.025,1,1,no,SPE,Briza,1,1,0,*,grass
M_KOL,Bromus hordeaceus,Bromus hordeaceus agg.,3.625,3.625,1,1,no,SPE,Bromus hordeaceus agg.,0,1,0,*,grass
M_KOL,Bromus sterilis,Bromus sterilis,1.275,1.275,0,0,no,SPE,Bromus,0,0,0,*,grass
M_KOL,Centaurea jacea agg.,Centaurea jacea agg.,7.5,7.5,1,1,no,AGG,Centaurea,0,1,0,*,herb
M_KOL,Cerastium holosteoides,Cerastium fontanum agg.,0.15,0.15,1,1,no,SPE,Cerastium fontanum agg.,1,1,0,*,herb
M_KOL,Clinopodium vulgare,Clinopodium vulgare,0.025,0.025,1,1,no,SPE,Clinopodium,0,1,0,*,herb
M_KOL,Dactylis glomerata s. str.,Dactylis glomerata agg.,8.5,8.5,1,1,no,SPE,Dactylis glomerata agg.,0,1,0,NA,grass
M_KOL,Daucus carota,Daucus carota,0.125,0.125,1,1,no,SPE,Daucus,0,1,0,*,herb
M_KOL,Falcaria vulgaris,Falcaria vulgaris,0.15,0.15,1,1,no,SPE,Falcaria,1,1,0,*,herb
M_KOL,Festuca csikhegyensis,Festuca ovina agg.,2.5,12.125,0,1,no,SPE,Festuca ovina agg.,0,0,0,3,grass
M_KOL,Festuca pulchra,Festuca ovina agg.,1,12.125,0,1,no,SPE,Festuca valesiaca s. l.,0,0,0,3,grass
M_KOL,Festuca rubra,Festuca rubra agg.,1,1,1,1,no,SPE,Festuca rubra agg.,1,1,0,*,grass
M_KOL,Festuca valesiaca s. l.,Festuca ovina agg.,7,12.125,1,1,no,AGG,Festuca ovina agg.,1,1,0,NA,grass
M_KOL,Galium mollugo agg.,Galium mollugo agg.,3.5,3.5,0,1,no,AGG,Galium,0,0,0,*,herb
M_KOL,Geranium molle,Geranium molle,2.125,2.125,0,0,no,SPE,Geranium,0,0,0,*,herb
M_KOL,Lotus corniculatus,Lotus corniculatus agg.,1.125,1.125,1,1,no,SPE,Lotus corniculatus agg.,0,1,0,*,legume
M_KOL,Malva moschata,Malva moschata,0.875,0.875,1,1,no,SPE,Malva,0,1,0,*,herb
M_KOL,Onobrychis viciifolia,Onobrychis viciifolia agg.,1.625,1.625,1,1,no,SPE,Onobrychis viciifolia agg.,0,1,0,nb,legume
M_KOL,Petrorhagia prolifera,Petrorhagia prolifera,1.25,1.25,1,1,no,SPE,Petrorhagia,0,1,0,*,herb
M_KOL,Poa pratensis s. str.,Poa pratensis agg.,15,15,1,1,no,SPE,Poa pratensis agg.,1,1,0,NA,grass
M_KOL,Silene vulgaris,Silene vulgaris,3,3,1,1,no,SPE,Silene,0,1,0,*,herb
M_KOL,Valerianella locusta,Valerianella locusta,0.125,0.125,1,1,no,SPE,Valerianella,0,1,0,*,herb
M_KOL,Veronica arvensis,Veronica arvensis,0.125,0.125,1,1,no,SPE,Veronica,0,1,0,*,herb
M_KOT,Achillea millefolium agg.,Achillea millefolium agg.,0.875,0.875,1,1,no,AGG,Achillea,1,1,0,*,herb
M_KOT,Alopecurus pratensis,Alopecurus pratensis,0.75,0.75,1,1,no,SPE,Alopecurus,1,1,0,*,grass
M_KOT,Anthoxanthum odoratum s. str.,Anthoxanthum odoratum agg.,0.125,0.125,1,1,no,SPE,Anthoxanthum odoratum agg.,0,1,0,NA,grass
M_KOT,Arrhenatherum elatius,Arrhenatherum elatius,4.5,4.5,1,1,no,SPE,Arrhenatherum,1,1,0,*,grass
M_KOT,Betonica officinalis,Betonica officinalis,0.025,0.025,1,1,no,SPE,Betonica,0,1,1,V,herb
M_KOT,Bromus hordeaceus,Bromus hordeaceus agg.,0.125,0.125,1,1,no,SPE,Bromus hordeaceus agg.,0,1,0,*,grass
M_KOT,Calystegia sepium,Calystegia sepium agg.,0.25,0.25,0,0,no,SPE,Calystegia sepium agg.,0,0,0,*,herb
M_KOT,Centaurea jacea agg.,Centaurea jacea agg.,0.375,0.375,1,1,no,AGG,Centaurea,0,1,0,*,herb
M_KOT,Cichorium intybus,Cichorium intybus,2,2,0,0,no,SPE,Cichorium,0,0,0,*,herb
M_KOT,Cirsium arvense,Cirsium arvense,0.025,0.025,0,0,no,SPE,Cirsium,0,0,0,*,herb
M_KOT,Crataegus,Crataegus,0.025,0.025,0,0,no,GAT,Rosaceae,0,0,0,NA,wood
M_KOT,Crepis biennis,Crepis biennis,0.25,0.25,1,1,no,SPE,Crepis,1,1,0,*,herb
M_KOT,Dactylis glomerata s. str.,Dactylis glomerata agg.,2.75,2.75,1,1,no,SPE,Dactylis glomerata agg.,0,1,0,NA,grass
M_KOT,Daucus carota,Daucus carota,0.275,0.275,1,1,no,SPE,Daucus,0,1,0,*,herb
M_KOT,Festuca pratensis s. str.,Festuca pratensis s. str.,1,1,1,1,no,SPE,Festuca pratensis s. l.,0,1,0,NA,grass
M_KOT,Festuca rubra,Festuca rubra agg.,28.75,28.75,1,1,no,SPE,Festuca rubra agg.,1,1,0,*,grass
M_KOT,Galium mollugo agg.,Galium mollugo agg.,7,7,0,1,no,AGG,Galium,0,0,0,*,herb
M_KOT,Galium verum s. str.,Galium verum agg.,0.5,0.5,1,1,no,SPE,Galium verum agg.,1,1,0,NA,herb
M_KOT,Geranium pratense,Geranium pratense,0.125,0.125,1,1,no,SPE,Geranium,0,1,0,*,herb
M_KOT,Heracleum sphondylium,Heracleum sphondylium,0.05,0.05,1,1,no,SPE,Heracleum,0,1,0,*,herb
M_KOT,Holcus lanatus,Holcus lanatus,0.5,0.5,1,1,no,SPE,Holcus,1,1,0,*,grass
M_KOT,Hypericum perforatum,Hypericum perforatum,1.625,1.625,1,1,no,SPE,Hypericum,0,1,0,*,herb
M_KOT,Knautia arvensis s. str.,Knautia arvensis agg.,1.125,1.125,1,1,no,SPE,Knautia arvensis agg.,1,1,0,NA,herb
M_KOT,Lathyrus pratensis,Lathyrus pratensis,0.125,0.125,1,1,no,SPE,Lathyrus,1,1,0,*,legume
M_KOT,Leucanthemum vulgare s. str.,Leucanthemum vulgare agg.,0.15,0.15,1,1,no,SPE,Leucanthemum vulgare agg.,1,1,0,NA,herb
M_KOT,Lolium perenne,Lolium perenne,0.25,0.25,1,1,no,SPE,Lolium,1,0,0,*,grass
M_KOT,Lotus corniculatus,Lotus corniculatus agg.,12.5,12.5,1,1,no,SPE,Lotus corniculatus agg.,0,1,0,*,legume
M_KOT,Lychnis flos-cuculi,Lychnis flos-cuculi,0.175,0.175,1,1,no,SPE,Lychnis (nom. rej. sub Silene),1,1,1,*,herb
M_KOT,Medicago lupulina,Medicago lupulina,0.125,0.125,1,1,no,SPE,Medicago,0,1,0,*,legume
M_KOT,Pastinaca sativa,Pastinaca sativa,0.775,0.775,1,1,no,SPE,Pastinaca,0,1,0,*,herb
M_KOT,Phleum pratense agg.,Phleum pratense agg.,0.5,0.5,1,1,no,AGG,Phleum,1,1,0,*,grass
M_KOT,Picris hieracioides s. l.,Picris hieracioides s. l.,1.125,1.125,0,0,no,SPE,Picris,0,0,0,NA,herb
M_KOT,Pimpinella saxifraga,Pimpinella saxifraga agg.,0.025,0.025,1,1,no,SPE,Pimpinella saxifraga agg.,1,1,0,*,herb
M_KOT,Plantago lanceolata,Plantago lanceolata,1.75,1.75,1,1,no,SPE,Plantago,1,1,0,*,herb
M_KOT,Poa pratensis agg.,Poa pratensis agg.,1.625,1.625,1,1,no,AGG,Poa,1,1,0,*,grass
M_KOT,Prunella vulgaris,Prunella vulgaris,0.125,0.125,1,1,no,SPE,Prunella,0,1,0,*,herb
M_KOT,Rosa,Rosa,0.025,0.025,0,0,no,GAT,Rosaceae,0,0,0,NA,wood
M_KOT,Rubus sect. Rubus,Rubus sect. Rubus,0.5,0.5,0,0,no,SEC,Rubus subg. Rubus,0,0,0,*,wood
M_KOT,Salvia pratensis,Salvia pratensis,0.125,0.125,1,1,no,SPE,Salvia,1,1,0,V,herb
M_KOT,Sanguisorba minor s. l.,Sanguisorba minor s. l.,0.025,0.025,1,1,no,SPE,Sanguisorba,1,1,0,NA,herb
M_KOT,Silaum silaus,Silaum silaus,0.025,0.025,1,1,yes,SPE,Silaum,0,1,1,V,herb
M_KOT,Silene vulgaris,Silene vulgaris,0.4,0.4,1,1,no,SPE,Silene,0,1,0,*,herb
M_KOT,Solidago canadensis,Solidago canadensis,0.07500000000000001,0.07500000000000001,0,0,no,SPE,Solidago,0,0,0,nb,herb
M_KOT,Taraxacum sect. Ruderalia,Taraxacum sect. Ruderalia,0.15,0.15,1,1,no,SEC,Taraxacum,1,1,0,*,herb
M_KOT,Tragopogon pratensis s. l.,Tragopogon pratensis s. l.,0.125,0.125,1,1,no,AGG,Tragopogon,0,1,0,NA,herb
M_KOT,Trifolium pratense,Trifolium pratense,15.375,15.375,1,1,no,SPE,Trifolium,1,1,0,*,legume
M_KOT,Vicia angustifolia s. l.,Vicia sativa agg.,0.65,0.65,0,1,no,AGG,Vicia sativa agg.,0,0,0,NA,legume
M_KOT,Vicia tetrasperma,Vicia tetrasperma agg.,0.5,0.5,0,0,no,SPE,Vicia tetrasperma agg.,0,0,0,*,legume
M_KUH,Achillea millefolium agg.,Achillea millefolium agg.,0.625,0.625,1,1,no,AGG,Achillea,1,1,0,*,herb
M_KUH,Agrimonia eupatoria,Agrimonia eupatoria,0.025,0.025,1,1,no,SPE,Agrimonia,0,1,0,*,herb
M_KUH,Arenaria serpyllifolia s. l.,Arenaria serpyllifolia agg.,0.025,0.025,1,1,no,SPE,Arenaria serpyllifolia agg.,0,1,0,NA,herb
M_KUH,Brachypodium pinnatum,Brachypodium pinnatum agg.,1,1,1,1,no,SPE,Brachypodium pinnatum agg.,1,1,0,*,grass
M_KUH,Briza media,Briza media,1.25,1.25,1,1,no,SPE,Briza,1,1,0,*,grass
M_KUH,Bromus erectus,Bromus erectus,39.375,39.375,1,1,no,SPE,Bromus,0,1,0,*,grass
M_KUH,Campanula glomerata,Campanula glomerata,0.025,0.025,1,1,no,SPE,Campanula,0,1,0,3,herb
M_KUH,Carex caryophyllea,Carex caryophyllea,0.125,0.125,1,1,no,SPE,Carex,0,1,0,V,grass
M_KUH,Carex humilis,Carex humilis,2.5,2.5,1,1,no,SPE,Carex,1,1,0,V,grass
M_KUH,Carlina vulgaris s. str.,Carlina vulgaris agg.,0.375,0.375,1,1,no,SPE,Carlina vulgaris agg.,0,1,0,NA,herb
