id.plot,name.plant,cf,TaxonRank,IsChildTaxonOf,remarks,cover.adapt.brbl,cover
M_BAL_A2,Galium mollugo agg.,no,AGG,Galium,NA,1b,4
M_BAL_A2,Origanum vulgare,no,SPE,Origanum,NA,1b,4
M_BAL_A2,Poa pratensis agg.,no,AGG,Poa,NA,1a,2
M_BAL_A2,Prunus spinosa s. str.,no,SPE,Prunus spinosa agg.,NA,1a,2
M_BAL_A2,Torilis arvensis,no,SPE,Torilis,NA,1b,4
M_BAL_A2,Valerianella locusta,no,SPE,Valerianella,NA,1a,2
M_BAL_A2,Vicia hirsuta,no,SPE,Vicia,NA,1b,4
M_BAL_A3,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,2b,20
M_BAL_A3,Bromus hordeaceus,no,SPE,Bromus hordeaceus agg.,NA,+,0.5
M_BAL_A3,Bromus sterilis,no,SPE,Bromus,NA,2b,20
M_BAL_A3,Carduus acanthoides,no,SPE,Carduus,NA,+,0.5
M_BAL_A3,Centaurea jacea agg.,no,AGG,Centaurea,NA,+,0.5
M_BAL_A3,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,2a,10
M_BAL_A3,Festuca rubra,no,SPE,Festuca rubra agg.,NA,2a,10
M_BAL_A3,Festuca rupicola,no,SPE,Festuca ovina agg.,NA,+,0.5
M_BAL_A3,Galium mollugo agg.,no,AGG,Galium,NA,2a,10
M_BAL_A3,Papaver rhoeas,no,SPE,Papaver,NA,+,0.5
M_BAL_A3,Poa pratensis agg.,no,AGG,Poa,NA,1a,2
M_BAL_A3,Rosa canina s. l.,no,SPE,Rosa,NA,2a,10
M_BAL_A3,Torilis arvensis,no,SPE,Torilis,NA,+,0.5
M_BAL_A3,Trifolium campestre,no,SPE,Trifolium,NA,1b,4
M_BAL_A3,Tripleurospermum perforatum,no,SPE,Tripleurospermum maritimum agg.,NA,r,0.1
M_BAL_A3,Vicia hirsuta,no,SPE,Vicia,NA,+,0.5
M_BAL_A3,Vicia sativa agg.,no,AGG,Vicia,eingetragen als Vicia sativa,r,0.1
M_BAL_A3,Viola arvensis,no,SPE,Viola tricolor agg.,NA,r,0.1
M_BAL_A4,Alopecurus pratensis,no,SPE,Alopecurus,NA,1a,2
M_BAL_A4,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,3,37.5
M_BAL_A4,Bromus sterilis,no,SPE,Bromus,NA,1a,2
M_BAL_A4,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,+,0.5
M_BAL_A4,Cirsium arvense,no,SPE,Cirsium,NA,+,0.5
M_BAL_A4,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,2b,20
M_BAL_A4,Galium mollugo agg.,no,AGG,Galium,NA,1b,4
M_BAL_A4,Lamium album,no,SPE,Lamium,NA,2b,20
M_BAL_A4,Valerianella locusta,no,SPE,Valerianella,NA,+,0.5
M_BAL_A4,Vicia hirsuta,no,SPE,Vicia,NA,1a,2
M_BAL_A4,Vicia sativa agg.,no,AGG,Vicia,eingetragen als Vicia sativa,+,0.5
M_BAL_T,Allium scorodoprasum,no,SPE,Allium,NA,NA,NA
M_BAL_T,Anthriscus caucalis,no,SPE,Anthriscus,NA,NA,NA
M_BAL_T,Astragalus glycyphyllos,no,SPE,Astragalus,NA,NA,NA
M_BAL_T,Capsella bursa-pastoris,no,SPE,Capsella,NA,NA,NA
M_BAL_T,Cornus,no,GAT,Cornaceae,spec.,NA,NA
M_BAL_T,Descurainia sophia,no,SPE,Descurainia,NA,NA,NA
M_BAL_T,Elymus repens s. str.,no,SPE,Elymus,NA,NA,NA
M_BAL_T,Galium verum s. str.,no,SPE,Galium verum agg.,NA,NA,NA
M_BAL_T,Geranium molle,no,SPE,Geranium,NA,NA,NA
M_BAL_T,Inula hirta,no,SPE,Inula,NA,NA,NA
M_BAL_T,Lactuca serriola,no,SPE,Lactuca,NA,NA,NA
M_BAL_T,Rosa,no,GAT,Rosaceae,spec.,NA,NA
M_BAL_T,Rosa rubiginosa,no,SPE,Rosa rubiginosa agg.,ggf. auch Rosa rubiginosa agg.,NA,NA
M_BAL_T,Salvia pratensis,no,SPE,Salvia,NA,NA,NA
M_BAL_T,Silene latifolia subsp. alba,no,SSP,Silene latifolia,NA,NA,NA
M_BAL_T,Tanacetum vulgare,no,SPE,Tanacetum,NA,NA,NA
M_BAL_T,Urtica dioica s. l.,no,AGG,Urtica,NA,NA,NA
M_BEE_A1,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,1a,2
M_BEE_A1,Centaurea jacea agg.,no,AGG,Centaurea,NA,+,0.5
M_BEE_A1,Centaurea stoebe s. l.,no,AGG,Centaurea paniculata agg.,ändern in s. str?,1a,2
M_BEE_A1,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,2a,10
M_BEE_A1,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,1b,4
M_BEE_A1,Elymus repens s. str.,no,SPE,Elymus,NA,4,62.5
M_BEE_A1,Galium mollugo agg.,no,AGG,Galium,aufgeschrieben als Galium album,1a,2
M_BEE_A1,Myosotis ramosissima,no,SPE,Myosotis,NA,+,0.5
M_BEE_A1,Poa pratensis agg.,no,AGG,Poa,NA,2a,10
M_BEE_A1,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,r,0.1
M_BEE_A1,Valerianella locusta,no,SPE,Valerianella,NA,1a,2
M_BEE_A1,Veronica arvensis,no,SPE,Veronica,NA,1a,2
M_BEE_A2,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,1a,2
M_BEE_A2,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,2a,10
M_BEE_A2,Convolvulus arvensis,no,SPE,Convolvulus,NA,+,0.5
M_BEE_A2,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,2a,10
M_BEE_A2,Elymus repens s. str.,no,SPE,Elymus,NA,2b,20
M_BEE_A2,Galium mollugo agg.,no,AGG,Galium,aufgeschrieben als Galium album,1b,4
M_BEE_A2,Myosotis ramosissima,no,SPE,Myosotis,NA,1b,4
M_BEE_A2,Poa pratensis agg.,no,AGG,Poa,NA,2b,20
M_BEE_A2,Valerianella locusta,no,SPE,Valerianella,NA,2a,10
M_BEE_A2,Veronica arvensis,no,SPE,Veronica,NA,r,0.1
M_BEE_A3,Achillea millefolium agg.,no,AGG,Achillea,NA,1a,2
M_BEE_A3,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,1a,2
M_BEE_A3,Centaurea jacea agg.,no,AGG,Centaurea,NA,1b,4
M_BEE_A3,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,2a,10
M_BEE_A3,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,2b,20
M_BEE_A3,Daucus carota,no,SPE,Daucus,NA,1b,4
M_BEE_A3,Elymus repens s. str.,no,SPE,Elymus,NA,2b,20
M_BEE_A3,Erigeron annuus,no,SPE,Erigeron,NA,+,0.5
M_BEE_A3,Galium mollugo agg.,no,AGG,Galium,aufgeschrieben als Galium album,1a,2
M_BEE_A3,Myosotis ramosissima,no,SPE,Myosotis,NA,1a,2
M_BEE_A3,Poa pratensis agg.,no,AGG,Poa,NA,2b,20
M_BEE_A3,Silene vulgaris,no,SPE,Silene,NA,1a,2
M_BEE_A3,Valerianella locusta,no,SPE,Valerianella,NA,+,0.5
M_BEE_A3,Veronica arvensis,no,SPE,Veronica,NA,+,0.5
M_BEE_A4,Achillea millefolium agg.,no,AGG,Achillea,NA,+,0.5
M_BEE_A4,Centaurea stoebe s. l.,no,AGG,Centaurea paniculata agg.,ändern in s. str?,+,0.5
M_BEE_A4,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,2a,10
M_BEE_A4,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,1a,2
M_BEE_A4,Daucus carota,no,SPE,Daucus,NA,1b,4
M_BEE_A4,Elymus repens s. str.,no,SPE,Elymus,NA,2b,20
M_BEE_A4,Eryngium campestre,no,SPE,Eryngium,NA,1b,4
M_BEE_A4,Galium mollugo agg.,no,AGG,Galium,aufgeschrieben als Galium album,1a,2
M_BEE_A4,Myosotis ramosissima,no,SPE,Myosotis,NA,2a,10
M_BEE_A4,Onobrychis viciifolia,no,SPE,Onobrychis viciifolia agg.,NA,+,0.5
M_BEE_A4,Poa pratensis agg.,no,AGG,Poa,NA,2b,20
M_BEE_A4,Valerianella locusta,no,SPE,Valerianella,NA,2a,10
M_BEE_A4,Veronica arvensis,no,SPE,Veronica,NA,+,0.5
M_BEE_A4,Viola arvensis,no,SPE,Viola tricolor agg.,NA,+,0.5
M_BEE_T,Agrimonia eupatoria,no,SPE,Agrimonia,NA,NA,NA
M_BEE_T,Bromus sterilis,no,SPE,Bromus,NA,NA,NA
M_BEE_T,Cirsium arvense,no,SPE,Cirsium,NA,NA,NA
M_BEE_T,Festuca ovina agg.,no,AG1,Festuca,NA,NA,NA
M_BEE_T,Festuca rupicola,no,SPE,Festuca ovina agg.,NA,NA,NA
M_BEE_T,Geranium pratense,no,SPE,Geranium,NA,NA,NA
M_BEE_T,Hypericum perforatum,no,SPE,Hypericum,NA,NA,NA
M_BEE_T,Lactuca serriola,no,SPE,Lactuca,NA,NA,NA
M_BEE_T,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,NA,NA,NA
M_BEE_T,Persicaria,no,GAT,Polygonaceae,spec.,NA,NA
M_BEE_T,Ranunculus bulbosus,no,SPE,Ranunculus,NA,NA,NA
M_BEE_T,Salvia pratensis,no,SPE,Salvia,NA,NA,NA
M_BEE_T,Stellaria media agg.,no,AGG,Stellaria,NA,NA,NA
M_BEE_T,Tanacetum vulgare,no,SPE,Tanacetum,NA,NA,NA
M_BEE_T,Trifolium campestre,no,SPE,Trifolium,NA,NA,NA
M_BEN_A1,Achillea millefolium agg.,no,AGG,Achillea,NA,+,0.5
M_BEN_A1,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,1a,2
M_BEN_A1,Centaurea jacea agg.,no,AGG,Centaurea,NA,1a,2
M_BEN_A1,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,2a,10
M_BEN_A1,Elymus repens s. str.,no,SPE,Elymus,NA,+,0.5
M_BEN_A1,Festuca ovina agg.,no,AG1,Festuca,NA,1a,2
M_BEN_A1,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,1b,4
M_BEN_A1,Festuca valesiaca s. l.,no,AGG,Festuca ovina agg.,NA,1a,2
M_BEN_A1,Galium mollugo agg.,no,AGG,Galium,aufgeschrieben als Galium album,r,0.1
M_BEN_A1,Hippocrepis comosa,no,SPE,Hippocrepis,NA,r,0.1
M_BEN_A1,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,NA,+,0.5
M_BEN_A1,Malva moschata,no,SPE,Malva,NA,+,0.5
M_BEN_A1,Silene vulgaris,no,SPE,Silene,NA,1b,4
M_BEN_A1,Trifolium pratense,no,SPE,Trifolium,NA,r,0.1
M_BEN_A2,Achillea millefolium agg.,no,AGG,Achillea,NA,1a,2
M_BEN_A2,Agrimonia eupatoria,no,SPE,Agrimonia,NA,r,0.1
M_BEN_A2,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,1a,2
M_BEN_A2,Centaurea jacea agg.,no,AGG,Centaurea,NA,1a,2
M_BEN_A2,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,2b,20
M_BEN_A2,Festuca ovina agg.,no,AG1,Festuca,NA,1b,4
M_BEN_A2,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,2a,10
M_BEN_A2,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,NA,+,0.5
M_BEN_A2,Malva moschata,no,SPE,Malva,NA,1a,2
M_BEN_A2,Silene vulgaris,no,SPE,Silene,NA,1a,2
M_BEN_A2,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,r,0.1
M_BEN_A3,Achillea millefolium agg.,no,AGG,Achillea,NA,1a,2
M_BEN_A3,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,+,0.5
M_BEN_A3,Centaurea jacea agg.,no,AGG,Centaurea,NA,1a,2
M_BEN_A3,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,2b,20
M_BEN_A3,Elymus repens s. str.,no,SPE,Elymus,NA,1b,4
M_BEN_A3,Festuca ovina agg.,no,AG1,Festuca,NA,2a,10
M_BEN_A3,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,1b,4
M_BEN_A3,Galium mollugo agg.,no,AGG,Galium,aufgeschrieben als Galium album,+,0.5
M_BEN_A3,Galium verum s. str.,no,SPE,Galium verum agg.,NA,r,0.1
M_BEN_A3,Lolium perenne,no,SPE,Lolium,NA,+,0.5
M_BEN_A3,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,NA,+,0.5
M_BEN_A3,Malva moschata,no,SPE,Malva,NA,+,0.5
M_BEN_A3,Salvia pratensis,no,SPE,Salvia,NA,r,0.1
M_BEN_A3,Silene vulgaris,no,SPE,Silene,NA,1b,4
M_BEN_A4,Achillea millefolium agg.,no,AGG,Achillea,NA,1a,2
M_BEN_A4,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,1a,2
M_BEN_A4,Centaurea jacea agg.,no,AGG,Centaurea,NA,1a,2
M_BEN_A4,Cirsium arvense,no,SPE,Cirsium,NA,r,0.1
M_BEN_A4,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,2a,10
M_BEN_A4,Elymus repens s. str.,no,SPE,Elymus,NA,1b,4
M_BEN_A4,Festuca ovina agg.,no,AG1,Festuca,NA,1a,2
M_BEN_A4,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,2a,10
M_BEN_A4,Galium mollugo agg.,no,AGG,Galium,aufgeschrieben als Galium album,+,0.5
M_BEN_A4,Galium verum s. str.,no,SPE,Galium verum agg.,NA,+,0.5
M_BEN_A4,Hippocrepis comosa,no,SPE,Hippocrepis,NA,r,0.1
M_BEN_A4,Lolium perenne,no,SPE,Lolium,NA,1b,4
M_BEN_A4,Malva moschata,no,SPE,Malva,NA,1a,2
M_BEN_A4,Poa angustifolia,no,SPE,Poa pratensis agg.,NA,1a,2
M_BEN_A4,Silene vulgaris,no,SPE,Silene,NA,1a,2
M_BEN_T,Carduus acanthoides,no,SPE,Carduus,NA,NA,NA
M_BEN_T,Carduus crispus,no,SPE,Carduus,NA,NA,NA
M_BEN_T,Cirsium vulgare,no,SPE,Cirsium,NA,NA,NA
M_BEN_T,Crepis capillaris,no,SPE,Crepis,NA,NA,NA
M_BEN_T,Daucus carota,no,SPE,Daucus,NA,NA,NA
M_BEN_T,Echium vulgare,no,SPE,Echium,NA,NA,NA
M_BEN_T,Knautia arvensis s. str.,no,SPE,Knautia arvensis agg.,NA,NA,NA
M_BEN_T,Malva sylvestris,no,SPE,Malva,"auf Bogen durchgestrichen, aber nachträglich angekreuzt",NA,NA
M_BEN_T,Picris hieracioides s. l.,no,SPE,Picris,NA,NA,NA
M_BEN_T,Prunella vulgaris,no,SPE,Prunella,NA,NA,NA
M_BEN_T,Tanacetum vulgare,no,SPE,Tanacetum,NA,NA,NA
M_BIR_A1,Achillea millefolium agg.,no,AGG,Achillea,NA,+,0.5
M_BIR_A1,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,2a,10
M_BIR_A1,Campanula patula,no,SPE,Campanula,NA,1a,2
M_BIR_A1,Centaurea jacea agg.,no,AGG,Centaurea,NA,2b,20
M_BIR_A1,Centaurea scabiosa,no,SPE,Centaurea,NA,+,0.5
M_BIR_A1,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,1a,2
M_BIR_A1,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,1a,2
M_BIR_A1,Daucus carota,no,SPE,Daucus,NA,3,37.5
M_BIR_A1,Deschampsia cespitosa s. str.,no,SPE,Deschampsia cespitosa agg.,NA,1a,2
M_BIR_A1,Dianthus carthusianorum,no,SPE,Dianthus carthusianorum agg.,NA,+,0.5
M_BIR_A1,Dianthus deltoides,no,SPE,Dianthus,NA,+,0.5
M_BIR_A1,Elymus repens s. str.,no,SPE,Elymus,NA,2b,20
M_BIR_A1,Equisetum pratense,no,SPE,Equisetum,NA,2a,10
M_BIR_A1,Festuca arundinacea,no,SPE,Festuca,NA,+,0.5
M_BIR_A1,Festuca rupicola,no,SPE,Festuca ovina agg.,NA,1b,4
M_BIR_A1,Galium mollugo agg.,no,AGG,Galium,aufgeschrieben als Galium album,1a,2
M_BIR_A1,Geranium pratense,no,SPE,Geranium,NA,+,0.5
M_BIR_A1,Lathyrus pratensis,no,SPE,Lathyrus,NA,2a,10
M_BIR_A1,Plantago lanceolata,no,SPE,Plantago,NA,+,0.5
M_BIR_A1,Poa pratensis s. str.,no,SPE,Poa pratensis agg.,NA,2a,10
M_BIR_A1,Rumex acetosa,no,SPE,Rumex,NA,r,0.1
M_BIR_A1,Stellaria media s. str.,no,SPE,Stellaria media agg.,Stellaria media agg.,+,0.5
M_BIR_A1,Trifolium pratense,no,SPE,Trifolium,NA,+,0.5
M_BIR_A1,Trifolium repens,no,SPE,Trifolium,NA,1a,2
M_BIR_A1,Veronica arvensis,no,SPE,Veronica,NA,1a,2
M_BIR_A1,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,NA,1a,2
M_BIR_A2,Achillea millefolium agg.,no,AGG,Achillea,NA,1a,2
M_BIR_A2,Alopecurus pratensis,no,SPE,Alopecurus,NA,1a,2
M_BIR_A2,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,1a,2
M_BIR_A2,Briza media,no,SPE,Briza,NA,1b,4
M_BIR_A2,Carex praecox agg.,no,AGG,Carex,eingetragen als Carex praecox s. str.,+,0.5
M_BIR_A2,Centaurea jacea agg.,no,AGG,Centaurea,NA,2a,10
M_BIR_A2,Cerastium,no,GAT,Caryophyllaceae,spec.,+,0.5
M_BIR_A2,Cirsium acaulon,no,SPE,Cirsium,NA,1a,2
M_BIR_A2,Cirsium arvense,no,SPE,Cirsium,NA,+,0.5
M_BIR_A2,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,+,0.5
M_BIR_A2,Daucus carota,no,SPE,Daucus,NA,1b,4
M_BIR_A2,Dianthus carthusianorum,no,SPE,Dianthus carthusianorum agg.,NA,1a,2
M_BIR_A2,Dianthus deltoides,no,SPE,Dianthus,NA,+,0.5
M_BIR_A2,Elymus repens s. str.,no,SPE,Elymus,NA,2b,20
M_BIR_A2,Festuca arundinacea,no,SPE,Festuca,NA,2a,10
M_BIR_A2,Fragaria viridis,no,SPE,Fragaria,NA,3,37.5
M_BIR_A2,Galium mollugo agg.,no,AGG,Galium,aufgeschrieben als Galium album,1a,2
M_BIR_A2,Galium verum s. str.,no,SPE,Galium verum agg.,NA,1b,4
M_BIR_A2,Geranium pratense,no,SPE,Geranium,NA,+,0.5
M_BIR_A2,Lathyrus pratensis,no,SPE,Lathyrus,NA,1a,2
M_BIR_A2,Leucanthemum vulgare s. str.,no,SPE,Leucanthemum vulgare agg.,NA,1a,2
M_BIR_A2,Pimpinella saxifraga,no,SPE,Pimpinella saxifraga agg.,NA,1b,4
M_BIR_A2,Plantago lanceolata,no,SPE,Plantago,NA,1a,2
M_BIR_A2,Poa pratensis s. str.,no,SPE,Poa pratensis agg.,NA,2a,10
M_BIR_A2,Prunella vulgaris,no,SPE,Prunella,NA,1a,2
M_BIR_A2,Stellaria media s. str.,no,SPE,Stellaria media agg.,Stellaria media agg.,r,0.1
M_BIR_A2,Thymus praecox,no,SPE,Thymus,NA,1a,2
M_BIR_A2,Trifolium pratense,no,SPE,Trifolium,NA,1a,2
M_BIR_A2,Trifolium repens,no,SPE,Trifolium,NA,1a,2
M_BIR_A2,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,NA,+,0.5
M_BIR_A2,Vicia hirsuta,no,SPE,Vicia,NA,+,0.5
M_BIR_A3,Achillea millefolium agg.,no,AGG,Achillea,NA,r,0.1
M_BIR_A3,Alopecurus pratensis,no,SPE,Alopecurus,NA,1b,4
M_BIR_A3,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,1b,4
M_BIR_A3,Centaurea jacea agg.,no,AGG,Centaurea,NA,2a,10
M_BIR_A3,Centaurea scabiosa,no,SPE,Centaurea,NA,r,0.1
M_BIR_A3,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,r,0.1
M_BIR_A3,Daucus carota,no,SPE,Daucus,NA,1b,4
M_BIR_A3,Deschampsia cespitosa s. str.,no,SPE,Deschampsia cespitosa agg.,NA,1a,2
M_BIR_A3,Elymus repens s. str.,no,SPE,Elymus,NA,2a,10
M_BIR_A3,Equisetum pratense,no,SPE,Equisetum,NA,+,0.5
M_BIR_A3,Galium mollugo agg.,no,AGG,Galium,aufgeschrieben als Galium album,1a,2
M_BIR_A3,Galium verum s. str.,no,SPE,Galium verum agg.,NA,+,0.5
M_BIR_A3,Geranium pratense,no,SPE,Geranium,NA,+,0.5
M_BIR_A3,Holcus lanatus,no,SPE,Holcus,NA,2b,20
M_BIR_A3,Lathyrus pratensis,no,SPE,Lathyrus,NA,2a,10
M_BIR_A3,Pimpinella saxifraga,no,SPE,Pimpinella saxifraga agg.,NA,1a,2
M_BIR_A3,Plantago lanceolata,no,SPE,Plantago,NA,1b,4
M_BIR_A3,Poa pratensis s. str.,no,SPE,Poa pratensis agg.,NA,2a,10
M_BIR_A3,Polygala vulgaris s. l.,no,SPE,Polygala,NA,+,0.5
M_BIR_A3,Prunus,no,GAT,Rosaceae,NA,+,0.5
M_BIR_A3,Quercus,no,GAT,Fagaceae,NA,+,0.5
M_BIR_A3,Ranunculus repens,no,SPE,Ranunculus,NA,1a,2
M_BIR_A3,Stellaria media s. str.,no,SPE,Stellaria media agg.,Stellaria media agg.,r,0.1
M_BIR_A3,Trifolium pratense,no,SPE,Trifolium,NA,1a,2
M_BIR_A3,Trifolium repens,no,SPE,Trifolium,NA,2a,10
M_BIR_A4,Achillea millefolium agg.,no,AGG,Achillea,NA,+,0.5
M_BIR_A4,Alopecurus pratensis,no,SPE,Alopecurus,NA,1a,2
M_BIR_A4,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,+,0.5
M_BIR_A4,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,2b,20
M_BIR_A4,Campanula patula,no,SPE,Campanula,NA,+,0.5
M_BIR_A4,Centaurea jacea agg.,no,AGG,Centaurea,NA,2b,20
M_BIR_A4,Daucus carota,no,SPE,Daucus,NA,1b,4
M_BIR_A4,Deschampsia cespitosa s. str.,no,SPE,Deschampsia cespitosa agg.,NA,1a,2
M_BIR_A4,Dianthus deltoides,no,SPE,Dianthus,NA,r,0.1
M_BIR_A4,Elymus repens s. str.,no,SPE,Elymus,NA,2b,20
M_BIR_A4,Festuca rupicola,no,SPE,Festuca ovina agg.,NA,1a,2
M_BIR_A4,Galium verum s. str.,no,SPE,Galium verum agg.,NA,1b,4
M_BIR_A4,Lathyrus pratensis,no,SPE,Lathyrus,NA,1a,2
M_BIR_A4,Pimpinella saxifraga,no,SPE,Pimpinella saxifraga agg.,NA,1b,4
M_BIR_A4,Plantago lanceolata,no,SPE,Plantago,NA,+,0.5
M_BIR_A4,Poa pratensis s. str.,no,SPE,Poa pratensis agg.,NA,2b,20
M_BIR_A4,Potentilla reptans,no,SPE,Potentilla,NA,+,0.5
M_BIR_A4,Rumex acetosa,no,SPE,Rumex,NA,+,0.5
M_BIR_A4,Thymus praecox,no,SPE,Thymus,NA,1a,2
M_BIR_A4,Trifolium repens,no,SPE,Trifolium,NA,+,0.5
M_BIR_A4,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,NA,1b,4
M_BIR_T,Achillea ptarmica,no,SPE,Achillea ptarmica agg.,NA,NA,NA
M_BIR_T,Agrimonia eupatoria,no,SPE,Agrimonia,NA,NA,NA
M_BIR_T,Anthriscus sylvestris,no,SPE,Anthriscus sylvestris agg.,NA,NA,NA
M_BIR_T,Cirsium vulgare,no,SPE,Cirsium,NA,NA,NA
M_BIR_T,Crataegus,no,GAT,Rosaceae,spec.,NA,NA
M_BIR_T,Crepis biennis,no,SPE,Crepis,NA,NA,NA
M_BIR_T,Euphorbia helioscopia,no,SPE,Euphorbia,NA,NA,NA
M_BIR_T,Festuca ovina agg.,no,AG1,Festuca,NA,NA,NA
M_BIR_T,Galium boreale,no,SPE,Galium,NA,NA,NA
M_BIR_T,Hypericum perforatum,no,SPE,Hypericum,NA,NA,NA
M_BIR_T,Luzula luzuloides,yes,SPE,Luzula,cf.,NA,NA
M_BIR_T,Origanum vulgare,no,SPE,Origanum,NA,NA,NA
M_BIR_T,Persicaria amphibia,no,SPE,Persicaria,NA,NA,NA
M_BIR_T,Picris hieracioides s. l.,no,SPE,Picris,NA,NA,NA
M_BIR_T,Potentilla anserina,no,SPE,Potentilla,NA,NA,NA
M_BIR_T,Rosa,no,GAT,Rosaceae,spec.,NA,NA
M_BIR_T,Stellaria graminea,no,SPE,Stellaria,NA,NA,NA
M_BIR_T,Vicia sativa agg.,no,AGG,Vicia,eingetragen als Vicia sativa,NA,NA
M_BOD_A1,Alopecurus pratensis,no,SPE,Alopecurus,NA,1a,2
M_BOD_A1,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,2b,20
M_BOD_A1,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,Eingetragen als Cerastium fontanum agg.,1a,2
M_BOD_A1,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,1b,4
M_BOD_A1,Elymus repens s. str.,no,SPE,Elymus,NA,1a,2
M_BOD_A1,Galium mollugo agg.,no,AGG,Galium,aufgeschrieben als Galium album,+,0.5
M_BOD_A1,Helictotrichon pubescens,no,SPE,Helictotrichon,NA,1a,2
M_BOD_A1,Lolium perenne,no,SPE,Lolium,NA,+,0.5
M_BOD_A1,Myosotis ramosissima,no,SPE,Myosotis,NA,1a,2
M_BOD_A1,Poa pratensis agg.,no,AGG,Poa,NA,2b,20
M_BOD_A1,Ranunculus bulbosus,no,SPE,Ranunculus,NA,+,0.5
M_BOD_A1,Valerianella locusta,no,SPE,Valerianella,NA,1a,2
M_BOD_A1,Veronica arvensis,no,SPE,Veronica,NA,1a,2
M_BOD_A1,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,NA,1a,2
M_BOD_A1,Vicia hirsuta,yes,SPE,Vicia,cf.,+,0.5
M_BOD_A1,Vicia sativa agg.,no,AGG,Vicia,eingetragen als Vicia sativa,3,37.5
M_BOD_A2,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,3,37.5
M_BOD_A2,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,Eingetragen als Cerastium fontanum agg.,+,0.5
M_BOD_A2,Cirsium,no,GAT,Asteraceae,spec.,r,0.1
M_BOD_A2,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,1b,4
M_BOD_A2,Festuca ovina agg.,no,AG1,Festuca,NA,1a,2
M_BOD_A2,Helictotrichon pubescens,no,SPE,Helictotrichon,NA,1a,2
M_BOD_A2,Lolium perenne,no,SPE,Lolium,NA,+,0.5
M_BOD_A2,Myosotis ramosissima,no,SPE,Myosotis,NA,1b,4
M_BOD_A2,Poa pratensis agg.,no,AGG,Poa,NA,2a,10
M_BOD_A2,Ranunculus bulbosus,no,SPE,Ranunculus,NA,+,0.5
M_BOD_A2,Valerianella locusta,no,SPE,Valerianella,NA,1b,4
M_BOD_A2,Veronica arvensis,no,SPE,Veronica,NA,+,0.5
