id.site,name.plant,cf,TaxonRank,IsChildTaxonOf,cover.mean
S_MAS,Centaurea jacea agg.,no,AGG,Centaurea,0.625
S_MAS,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.07500000000000001
S_MAS,Cirsium oleraceum,no,SPE,Cirsium,2
S_MAS,Cynosurus cristatus,no,SPE,Cynosurus,3.5
S_MAS,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,4
S_MAS,Deschampsia cespitosa s. str.,no,SPE,Deschampsia cespitosa agg.,0.5
S_MAS,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,11
S_MAS,Festuca rubra agg.,no,AGG,Festuca,21.625
S_MAS,Filipendula ulmaria,no,SPE,Filipendula,0.125
S_MAS,Galium mollugo agg.,no,AGG,Galium,6
S_MAS,Geum rivale,no,SPE,Geum,5.5
S_MAS,Glechoma hederacea,no,SPE,Glechoma,0.125
S_MAS,Holcus lanatus,no,SPE,Holcus,8
S_MAS,Lathyrus pratensis,no,SPE,Lathyrus,0.625
S_MAS,Lotus pedunculatus,no,SPE,Lotus,0.5
S_MAS,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),0.125
S_MAS,Phalaris arundinacea,no,SPE,Phalaris,0.5
S_MAS,Pimpinella major,yes,SPE,Pimpinella,0.5
S_MAS,Plantago lanceolata,no,SPE,Plantago,6.5
S_MAS,Poa pratensis agg.,no,AGG,Poa,6
S_MAS,Poa trivialis s. l.,no,SPE,Poa,0.75
S_MAS,Prunella vulgaris,no,SPE,Prunella,2
S_MAS,Ranunculus acris,no,SPE,Ranunculus acris agg.,0.575
S_MAS,Ranunculus repens,no,SPE,Ranunculus,0.65
S_MAS,Rhinanthus minor,no,SPE,Rhinanthus,0.025
S_MAS,Rumex acetosa,no,SPE,Rumex,1.625
S_MAS,Sanguisorba officinalis,no,SPE,Sanguisorba,0.175
S_MAS,Scirpus sylvaticus,no,SPE,Scirpus,0.525
S_MAS,Trifolium dubium,no,SPE,Trifolium dubium agg.,0.025
S_MAS,Trifolium pratense,no,SPE,Trifolium,0.025
S_MAS,Trisetum flavescens,no,SPE,Trisetum,1.025
S_MAS,Vicia cracca,no,SPE,Vicia cracca agg.,0.025
S_MBM,Achillea millefolium agg.,no,AGG,Achillea,0.125
S_MBM,Agrostis stolonifera,no,SPE,Agrostis stolonifera agg.,0.5
S_MBM,Allium carinatum,no,SPE,Allium,0.025
S_MBM,Anthyllis vulneraria s. l.,no,SPE,Anthyllis,0.25
S_MBM,Artemisia vulgaris,no,SPE,Artemisia vulgaris agg.,0.5
S_MBM,Brachypodium pinnatum,no,SPE,Brachypodium pinnatum agg.,14.875
S_MBM,Briza media,no,SPE,Briza,3.025
S_MBM,Bromus erectus,no,SPE,Bromus,1.125
S_MBM,Buphthalmum salicifolium,no,SPE,Buphthalmum,2.5
S_MBM,Calamagrostis epigejos,no,SPE,Calamagrostis,2.5
S_MBM,Carex acutiformis,no,SPE,Carex,9.875
S_MBM,Carex tomentosa,no,SPE,Carex,3.5
S_MBM,Centaurea jacea agg.,no,AGG,Centaurea,0.625
S_MBM,Cirsium arvense,no,SPE,Cirsium,0.025
S_MBM,Cirsium vulgare,no,SPE,Cirsium,0.125
S_MBM,Colchicum autumnale,no,SPE,Colchicum,0.025
S_MBM,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,0.025
S_MBM,Dianthus carthusianorum,no,SPE,Dianthus carthusianorum agg.,1
S_MBM,Elymus repens s. str.,no,SPE,Elymus,0.125
S_MBM,Festuca ovina agg.,no,AG1,Festuca,1.125
S_MBM,Festuca rubra agg.,no,AGG,Festuca,0.025
S_MBM,Galium mollugo agg.,no,AGG,Galium,0.55
S_MBM,Galium verum s. str.,no,SPE,Galium verum agg.,3.15
S_MBM,Hieracium subg. Pilosella,no,SGE,Hieracium,0.5
S_MBM,Hypericum perforatum,no,SPE,Hypericum,0.125
S_MBM,Inula salicina,no,SPE,Inula,2.525
S_MBM,Knautia arvensis s. str.,no,SPE,Knautia arvensis agg.,0.15
S_MBM,Koeleria pyramidata,no,SPE,Koeleria pyramidata agg.,6
S_MBM,Leontodon hispidus,no,SPE,Leontodon,0.125
S_MBM,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,0.025
S_MBM,Linum catharticum,no,SPE,Linum,0.05
S_MBM,Lithospermum officinale,no,SPE,Lithospermum,0.5
S_MBM,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,2.55
S_MBM,Medicago falcata s. str.,no,SPE,Medicago sativa agg.,0.625
S_MBM,Molinia caerulea s. str.,no,SPE,Molinia caerulea agg.,25
S_MBM,Origanum vulgare,no,SPE,Origanum,3.5
S_MBM,Peucedanum palustre,no,SPE,Peucedanum,0.025
S_MBM,Phleum phleoides,no,SPE,Phleum,1.5
S_MBM,Phleum pratense agg.,no,AGG,Phleum,0.025
S_MBM,Plantago lanceolata,no,SPE,Plantago,0.05
S_MBM,Plantago media,no,SPE,Plantago,0.625
S_MBM,Poa pratensis agg.,no,AGG,Poa,1.5
S_MBM,Potentilla recta,yes,SPE,Potentilla,0.025
S_MBM,Potentilla reptans,no,SPE,Potentilla,0.5
S_MBM,Primula veris,no,SPE,Primula,0.5
S_MBM,Prunella vulgaris,no,SPE,Prunella,0.5
S_MBM,Rhinanthus minor,no,SPE,Rhinanthus,3.625
S_MBM,Salix aurita,no,SPE,Salix,1.5
S_MBM,Salix purpurea,no,SPE,Salix,0.025
S_MBM,Salvia pratensis,no,SPE,Salvia,0.15
S_MBM,Sanguisorba officinalis,no,SPE,Sanguisorba,3.025
S_MBM,Securigera varia,no,SPE,Securigera,2
S_MBM,Silene vulgaris,no,SPE,Silene,0.125
S_MBM,Symphytum officinale agg.,no,AGG,Symphytum,0.125
S_MBM,Thymus pulegioides s. l.,no,SPE,Thymus chamaedrys agg.,0.5
S_MBM,Trifolium pratense,no,SPE,Trifolium,0.5
S_MBM,Valeriana officinalis agg.,no,AGG,Valeriana,0.125
S_MBM,Verbascum nigrum,no,SPE,Verbascum,0.5
S_MBM,Vicia cracca,no,SPE,Vicia cracca agg.,0.275
S_MCH,Acer platanoides,no,SPE,Acer,0.025
S_MCH,Achillea millefolium agg.,no,AGG,Achillea,1.025
S_MCH,Alopecurus myosuroides,no,SPE,Alopecurus,0.025
S_MCH,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,0.275
S_MCH,Arrhenatherum elatius,no,SPE,Arrhenatherum,0.775
S_MCH,Betonica officinalis,no,SPE,Betonica,0.15
S_MCH,Bromus erectus,no,SPE,Bromus,0.025
S_MCH,Bromus sterilis,yes,SPE,Bromus,0.025
S_MCH,Carum carvi,no,SPE,Carum,0.025
S_MCH,Centaurea jacea agg.,no,AGG,Centaurea,6
S_MCH,Centaurea scabiosa,no,SPE,Centaurea,0.625
S_MCH,Convolvulus arvensis,no,SPE,Convolvulus,0.5
S_MCH,Cornus sanguinea,no,SPE,Cornus,0.025
S_MCH,Crepis biennis,no,SPE,Crepis,3
S_MCH,Cynosurus cristatus,no,SPE,Cynosurus,0.5
S_MCH,Daucus carota,no,SPE,Daucus,11.5
S_MCH,Dianthus carthusianorum,no,SPE,Dianthus carthusianorum agg.,0.2
S_MCH,Elymus repens s. str.,no,SPE,Elymus,0.025
S_MCH,Equisetum arvense,no,SPE,Equisetum,2.625
S_MCH,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,0.525
S_MCH,Festuca rubra agg.,no,AGG,Festuca,3.5
S_MCH,Galium mollugo agg.,no,AGG,Galium,1.125
S_MCH,Helictotrichon pratense,no,SPE,Helictotrichon,1.15
S_MCH,Hieracium aurantiacum,no,SPE,Hieracium subg. Pilosella,0.125
S_MCH,Hypochaeris radicata,no,SPE,Hypochaeris,0.125
S_MCH,Knautia arvensis s. str.,no,SPE,Knautia arvensis agg.,2.525
S_MCH,Lathyrus pratensis,no,SPE,Lathyrus,3.525
S_MCH,Legousia speculum-veneris,no,SPE,Legousia,0.025
S_MCH,Leontodon hispidus,no,SPE,Leontodon,0.2
S_MCH,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,5.125
S_MCH,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,8
S_MCH,Myosotis arvensis,yes,SPE,Myosotis,0.025
S_MCH,Onobrychis viciifolia,no,SPE,Onobrychis viciifolia agg.,4.125
S_MCH,Pimpinella saxifraga,no,SPE,Pimpinella saxifraga agg.,1.05
S_MCH,Plantago lanceolata,no,SPE,Plantago,0.775
S_MCH,Poa pratensis agg.,no,AGG,Poa,0.625
S_MCH,Primula veris,no,SPE,Primula,0.275
S_MCH,Ranunculus acris,no,SPE,Ranunculus acris agg.,0.025
S_MCH,Rhinanthus alectorolophus,no,SPE,Rhinanthus,12.5
S_MCH,Rumex acetosa,no,SPE,Rumex,0.025
S_MCH,Salvia pratensis,no,SPE,Salvia,2.5
S_MCH,Sanguisorba minor s. l.,no,SPE,Sanguisorba,0.775
S_MCH,Scorzoneroides autumnalis,no,SPE,Scorzoneroides,0.025
S_MCH,Silene dioica,no,SPE,Silene,0.125
S_MCH,Silene vulgaris,no,SPE,Silene,0.025
S_MCH,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,3
S_MCH,Tragopogon pratensis s. l.,no,AGG,Tragopogon,0.65
S_MCH,Trifolium pratense,no,SPE,Trifolium,6.5
S_MCH,Trisetum flavescens,no,SPE,Trisetum,9.5
S_MCH,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,0.05
S_MCH,Vicia cracca,no,SPE,Vicia cracca agg.,0.4
S_MCH,Vicia hirsuta,no,SPE,Vicia,0.025
S_MCH,Vicia sativa agg.,no,AGG,Vicia,0.025
S_MCH,Vicia tetrasperma,no,SPE,Vicia tetrasperma agg.,0.05
S_MHH,Achillea millefolium agg.,no,AGG,Achillea,0.15
S_MHH,Agrimonia eupatoria,no,SPE,Agrimonia,1
S_MHH,Agrostis capillaris,no,SPE,Agrostis,0.125
S_MHH,Allium carinatum,no,SPE,Allium,0.625
S_MHH,Arrhenatherum elatius,no,SPE,Arrhenatherum,5.125
S_MHH,Brachypodium pinnatum,no,SPE,Brachypodium pinnatum agg.,2
S_MHH,Briza media,no,SPE,Briza,2.125
S_MHH,Bromus erectus,no,SPE,Bromus,37.5
S_MHH,Bromus sterilis,no,SPE,Bromus,0.025
S_MHH,Campanula rotundifolia s. str.,no,SPE,Campanula rotundifolia agg.,0.15
S_MHH,Carex caryophyllea,no,SPE,Carex,0.625
S_MHH,Carex flacca,no,SPE,Carex,2.025
S_MHH,Carex hirta,no,SPE,Carex,0.025
S_MHH,Carex pallescens,no,SPE,Carex,0.175
S_MHH,Carex tomentosa,no,SPE,Carex,1
S_MHH,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.05
S_MHH,Clinopodium vulgare,no,SPE,Clinopodium,0.175
S_MHH,Convolvulus arvensis,no,SPE,Convolvulus,0.125
S_MHH,Crataegus monogyna,no,SPE,Crataegus,0.025
S_MHH,Cynosurus cristatus,no,SPE,Cynosurus,0.5
S_MHH,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,0.775
S_MHH,Daucus carota,no,SPE,Daucus,0.025
S_MHH,Festuca ovina agg.,no,AG1,Festuca,1.5
S_MHH,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,0.5
S_MHH,Filipendula ulmaria,no,SPE,Filipendula,0.125
S_MHH,Fragaria vesca,no,SPE,Fragaria,4.5
S_MHH,Galium mollugo agg.,no,AGG,Galium,2.625
S_MHH,Helictotrichon pubescens,no,SPE,Helictotrichon,1.025
S_MHH,Holcus lanatus,no,SPE,Holcus,1.025
S_MHH,Knautia arvensis s. str.,no,SPE,Knautia arvensis agg.,1.5
S_MHH,Lathyrus pratensis,no,SPE,Lathyrus,0.525
S_MHH,Linum catharticum,no,SPE,Linum,0.025
S_MHH,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,0.1
S_MHH,Luzula campestris agg.,no,AGG,Luzula,7
S_MHH,Pimpinella saxifraga,no,SPE,Pimpinella saxifraga agg.,0.275
S_MHH,Plantago lanceolata,no,SPE,Plantago,5.625
S_MHH,Poa pratensis agg.,no,AGG,Poa,2.125
S_MHH,Potentilla verna,no,SPE,Potentilla verna agg.,0.65
S_MHH,Primula veris,no,SPE,Primula,0.5
S_MHH,Ranunculus bulbosus,no,SPE,Ranunculus,0.775
S_MHH,Rhinanthus minor,no,SPE,Rhinanthus,8.5
S_MHH,Sanguisorba minor s. l.,no,SPE,Sanguisorba,1.625
S_MHH,Securigera varia,no,SPE,Securigera,2.625
S_MHH,Senecio jacobaea,no,SPE,Senecio,0.125
S_MHH,Stellaria graminea,no,SPE,Stellaria,0.125
S_MHH,Thymus pulegioides s. l.,no,SPE,Thymus chamaedrys agg.,1.25
S_MHH,Tragopogon pratensis s. l.,no,AGG,Tragopogon,0.05
S_MHH,Trifolium campestre,no,SPE,Trifolium,11
S_MHH,Trifolium dubium,no,SPE,Trifolium dubium agg.,0.025
S_MHH,Trifolium repens,no,SPE,Trifolium,0.025
S_MHH,Trisetum flavescens,no,SPE,Trisetum,3
S_MHH,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,2.025
S_MHH,Vicia cracca,no,SPE,Vicia cracca agg.,0.525
S_MHH,Vicia sativa agg.,no,AGG,Vicia,0.25
S_MHH,Viola collina,yes,SPE,Viola,0.25
S_MTK,Achillea millefolium agg.,no,AGG,Achillea,5.5
S_MTK,Agrostis capillaris,no,SPE,Agrostis,12.375
S_MTK,Alchemilla vulgaris agg.,no,AGG,Alchemilla,0.5
S_MTK,Alopecurus pratensis,no,SPE,Alopecurus,3.5
S_MTK,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,3
S_MTK,Bellis perennis,no,SPE,Bellis,0.07500000000000001
S_MTK,Cardamine pratensis s. l.,no,SPE,Cardamine pratensis agg.,0.375
S_MTK,Carum carvi,no,SPE,Carum,0.025
S_MTK,Centaurea jacea agg.,no,AGG,Centaurea,15
S_MTK,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.775
S_MTK,Cynosurus cristatus,no,SPE,Cynosurus,8.5
S_MTK,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,1.15
S_MTK,Deschampsia cespitosa s. str.,no,SPE,Deschampsia cespitosa agg.,0.5
S_MTK,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,2.125
S_MTK,Festuca rubra agg.,no,AGG,Festuca,0.625
S_MTK,Holcus lanatus,no,SPE,Holcus,5
S_MTK,Leontodon hispidus,no,SPE,Leontodon,0.025
S_MTK,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,9.5
S_MTK,Lolium perenne,no,SPE,Lolium,5
S_MTK,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,1.025
S_MTK,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),0.025
S_MTK,Pimpinella major,no,SPE,Pimpinella,1.05
S_MTK,Plantago lanceolata,no,SPE,Plantago,3
S_MTK,Poa pratensis agg.,no,AGG,Poa,5.5
S_MTK,Poa trivialis s. l.,no,SPE,Poa,0.125
S_MTK,Prunella vulgaris,no,SPE,Prunella,0.75
S_MTK,Quercus robur,no,SPE,Quercus,0.025
S_MTK,Ranunculus acris,no,SPE,Ranunculus acris agg.,7
S_MTK,Ranunculus auricomus agg.,no,AGG,Ranunculus,1.525
S_MTK,Ranunculus repens,no,SPE,Ranunculus,4
S_MTK,Rhinanthus minor,no,SPE,Rhinanthus,0.625
S_MTK,Rumex acetosa,no,SPE,Rumex,1.625
S_MTK,Sanguisorba officinalis,no,SPE,Sanguisorba,0.5
S_MTK,Trifolium dubium,no,SPE,Trifolium dubium agg.,5.625
S_MTK,Trifolium pratense,no,SPE,Trifolium,5
S_MTK,Trifolium repens,no,SPE,Trifolium,5.5
S_MTK,Trisetum flavescens,no,SPE,Trisetum,4.5
S_NOZ,Achillea millefolium agg.,no,AGG,Achillea,13.5
S_NOZ,Alopecurus pratensis,no,SPE,Alopecurus,0.05
S_NOZ,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,2
S_NOZ,Arrhenatherum elatius,no,SPE,Arrhenatherum,1.15
S_NOZ,Calystegia sepium,no,SPE,Calystegia sepium agg.,0.025
S_NOZ,Campanula patula,no,SPE,Campanula,0.025
S_NOZ,Carum carvi,no,SPE,Carum,2.5
S_NOZ,Centaurea cyanus,no,SPE,Centaurea,0.025
S_NOZ,Centaurea jacea agg.,no,AGG,Centaurea,8.5
S_NOZ,Cirsium arvense,no,SPE,Cirsium,0.05
S_NOZ,Crepis biennis,no,SPE,Crepis,0.675
S_NOZ,Cynosurus cristatus,no,SPE,Cynosurus,2.525
S_NOZ,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,0.3
S_NOZ,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,6.5
S_NOZ,Festuca rubra agg.,no,AGG,Festuca,12.5
S_NOZ,Galium mollugo agg.,no,AGG,Galium,0.15
S_NOZ,Galium verum s. str.,no,SPE,Galium verum agg.,0.1
S_NOZ,Holcus lanatus,no,SPE,Holcus,0.275
S_NOZ,Hypochaeris radicata,no,SPE,Hypochaeris,1.125
S_NOZ,Knautia arvensis s. str.,no,SPE,Knautia arvensis agg.,0.75
S_NOZ,Leontodon hispidus,no,SPE,Leontodon,0.175
S_NOZ,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,6
S_NOZ,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,8.5
S_NOZ,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),2.5
S_NOZ,Medicago lupulina,no,SPE,Medicago,15.4
S_NOZ,Onobrychis viciifolia,no,SPE,Onobrychis viciifolia agg.,3
S_NOZ,Poa pratensis agg.,no,AGG,Poa,0.125
S_NOZ,Poa trivialis s. l.,no,SPE,Poa,1.15
S_NOZ,Ranunculus acris,no,SPE,Ranunculus acris agg.,0.025
S_NOZ,Rhinanthus alectorolophus,no,SPE,Rhinanthus,4.025
S_NOZ,Salvia pratensis,no,SPE,Salvia,8.5
S_NOZ,Sanguisorba minor s. l.,no,SPE,Sanguisorba,0.07500000000000001
S_NOZ,Scorzoneroides autumnalis,no,SPE,Scorzoneroides,0.5
S_NOZ,Silene dioica,no,SPE,Silene,2.5
S_NOZ,Silene vulgaris,no,SPE,Silene,0.675
S_NOZ,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,0.05
S_NOZ,Trifolium pratense,no,SPE,Trifolium,4.5
S_NOZ,Trisetum flavescens,no,SPE,Trisetum,4
S_NOZ,Vicia cracca,no,SPE,Vicia cracca agg.,0.25
S_OST,Acer,no,GAT,Sapindaceae,0.025
S_OST,Achillea millefolium agg.,no,AGG,Achillea,0.575
S_OST,Agrimonia eupatoria,no,SPE,Agrimonia,0.25
S_OST,Ajuga reptans,no,SPE,Ajuga,0.125
S_OST,Alopecurus pratensis,no,SPE,Alopecurus,0.025
S_OST,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,0.025
S_OST,Arrhenatherum elatius,no,SPE,Arrhenatherum,1.525
S_OST,Bellis perennis,no,SPE,Bellis,0.025
S_OST,Betonica officinalis,no,SPE,Betonica,1.625
S_OST,Bromus arvensis,yes,SPE,Bromus,0.525
S_OST,Bromus tectorum,yes,SPE,Bromus,0.025
S_OST,Calamagrostis epigejos,no,SPE,Calamagrostis,0.125
S_OST,Carex hirta,no,SPE,Carex,10.5
S_OST,Centaurium erythraea s. str.,no,SPE,Centaurium erythraea s. l.,0.025
S_OST,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,1.05
S_OST,Colchicum autumnale,no,SPE,Colchicum,0.025
S_OST,Cornus sanguinea,no,SPE,Cornus,0.07500000000000001
S_OST,Crepis biennis,no,SPE,Crepis,1.5
S_OST,Cynosurus cristatus,no,SPE,Cynosurus,0.125
S_OST,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,4
S_OST,Daucus carota,no,SPE,Daucus,1
S_OST,Deschampsia cespitosa s. str.,no,SPE,Deschampsia cespitosa agg.,10.375
S_OST,Dianthus carthusianorum,no,SPE,Dianthus carthusianorum agg.,0.05
S_OST,Echium vulgare,no,SPE,Echium,0.025
S_OST,Elymus repens s. str.,no,SPE,Elymus,0.525
S_OST,Equisetum palustre,no,SPE,Equisetum,7.525
S_OST,Erigeron annuus,no,SPE,Erigeron,0.15
S_OST,Euonymus europaeus,no,SPE,Euonymus,0.05
S_OST,Festuca arundinacea,no,SPE,Festuca,0.5
S_OST,Festuca ovina agg.,no,AG1,Festuca,0.625
S_OST,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,6
S_OST,Filipendula ulmaria,no,SPE,Filipendula,0.575
S_OST,Galium boreale,no,SPE,Galium,0.125
S_OST,Galium mollugo agg.,no,AGG,Galium,2
S_OST,Galium verum s. str.,no,SPE,Galium verum agg.,3.15
S_OST,Glechoma hederacea,no,SPE,Glechoma,0.5
S_OST,Holcus lanatus,no,SPE,Holcus,0.15
S_OST,Hypericum perforatum,no,SPE,Hypericum,0.15
S_OST,Iris pseudacorus,no,SPE,Iris,0.025
S_OST,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,0.525
S_OST,Linum catharticum,no,SPE,Linum,0.65
S_OST,Lolium hybridum,no,SPE,Lolium,0.125
S_OST,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,4.125
S_OST,Lysimachia vulgaris,no,SPE,Lysimachia,0.025
S_OST,Medicago lupulina,no,SPE,Medicago,1.625
S_OST,Mentha aquatica,no,SPE,Mentha,0.025
S_OST,Molinia caerulea s. str.,no,SPE,Molinia caerulea agg.,5.125
S_OST,Odontites vernus agg.,no,AGG,Odontites,0.525
S_OST,Orobanche gracilis,no,SPE,Orobanche,0.025
S_OST,Pastinaca sativa,no,SPE,Pastinaca,0.525
S_OST,Phleum pratense agg.,no,AGG,Phleum,0.15
S_OST,Plantago lanceolata,no,SPE,Plantago,3
S_OST,Poa pratensis agg.,no,AGG,Poa,0.625
S_OST,Poa trivialis s. l.,no,SPE,Poa,2.525
S_OST,Potentilla anserina,no,SPE,Potentilla,0.5
S_OST,Potentilla verna,no,SPE,Potentilla verna agg.,10.5
S_OST,Primula veris,no,SPE,Primula,0.5
S_OST,Prunella vulgaris,no,SPE,Prunella,0.525
S_OST,Ranunculus acris,no,SPE,Ranunculus acris agg.,0.55
S_OST,Ranunculus repens,no,SPE,Ranunculus,0.025
S_OST,Rhinanthus minor,no,SPE,Rhinanthus,4.5
S_OST,Rumex acetosa,no,SPE,Rumex,0.125
S_OST,Rumex crispus,no,SPE,Rumex,0.125
S_OST,Salix caprea,yes,SPE,Salix,0.025
S_OST,Sanguisorba officinalis,no,SPE,Sanguisorba,2
S_OST,Selinum carvifolia,no,SPE,Selinum,0.5
S_OST,Serratula tinctoria s. l.,no,SPE,Serratula,1.55
S_OST,Silaum silaus,no,SPE,Silaum,0.25
S_OST,Solidago canadensis,no,SPE,Solidago,0.025
S_OST,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,0.875
S_OST,Thalictrum flavum,no,SPE,Thalictrum,4
S_OST,Trifolium campestre,no,SPE,Trifolium,0.025
S_OST,Trifolium dubium,no,SPE,Trifolium dubium agg.,0.55
S_OST,Trifolium pratense,no,SPE,Trifolium,4.5
S_OST,Trifolium repens,no,SPE,Trifolium,0.125
S_OST,Trisetum flavescens,no,SPE,Trisetum,2.125
S_OST,Veronica arvensis,no,SPE,Veronica,0.025
S_OST,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,0.525
S_OST,Veronica maritima,no,SPE,Veronica maritima agg.,1
S_OST,Vicia sativa agg.,no,AGG,Vicia,0.05
S_OST,Vincetoxicum hirundinaria,no,SPE,Vincetoxicum,0.125
S_OSW,Achillea millefolium agg.,no,AGG,Achillea,0.625
S_OSW,Agrostis capillaris,no,SPE,Agrostis,20.375
S_OSW,Alopecurus pratensis,no,SPE,Alopecurus,0.15
S_OSW,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,2.625
S_OSW,Arrhenatherum elatius,no,SPE,Arrhenatherum,0.125
S_OSW,Centaurea jacea agg.,no,AGG,Centaurea,5.525
S_OSW,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.05
S_OSW,Crepis biennis,no,SPE,Crepis,0.025
S_OSW,Cynosurus cristatus,no,SPE,Cynosurus,7
S_OSW,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,0.275
S_OSW,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,7
S_OSW,Festuca rubra agg.,no,AGG,Festuca,9
S_OSW,Galium mollugo agg.,no,AGG,Galium,1.625
S_OSW,Holcus lanatus,no,SPE,Holcus,7
S_OSW,Hypochaeris radicata,no,SPE,Hypochaeris,0.025
S_OSW,Lolium perenne,no,SPE,Lolium,2.625
S_OSW,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,7
S_OSW,Luzula campestris agg.,no,AGG,Luzula,0.75
S_OSW,Plantago lanceolata,no,SPE,Plantago,10
S_OSW,Poa pratensis agg.,no,AGG,Poa,2.125
S_OSW,Poa trivialis s. l.,no,SPE,Poa,0.525
S_OSW,Prunella vulgaris,no,SPE,Prunella,0.025
S_OSW,Ranunculus acris,no,SPE,Ranunculus acris agg.,0.5
S_OSW,Ranunculus bulbosus,no,SPE,Ranunculus,0.15
S_OSW,Rhinanthus minor,no,SPE,Rhinanthus,6.125
S_OSW,Rumex obtusifolius,no,SPE,Rumex,0.025
S_OSW,Stellaria graminea,no,SPE,Stellaria,0.05
S_OSW,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,0.175
S_OSW,Trifolium dubium,no,SPE,Trifolium dubium agg.,0.3
S_OSW,Trifolium pratense,no,SPE,Trifolium,6.125
S_OSW,Trifolium repens,no,SPE,Trifolium,3.5
S_OSW,Trisetum flavescens,no,SPE,Trisetum,2
S_OSW,Veronica arvensis,no,SPE,Veronica,0.025
S_OSW,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,1.25
S_OSW,Vicia hirsuta,no,SPE,Vicia,2.025
S_OSW,Vicia sativa agg.,no,AGG,Vicia,0.025
S_OSW,Vicia sepium,no,SPE,Vicia,0.125
S_OSW,Vicia tetrasperma,no,SPE,Vicia tetrasperma agg.,1.5
S_PEI,Agrostis capillaris,no,SPE,Agrostis,0.25
S_PEI,Ajuga reptans,no,SPE,Ajuga,0.025
S_PEI,Alopecurus pratensis,no,SPE,Alopecurus,17.375
S_PEI,Arrhenatherum elatius,no,SPE,Arrhenatherum,2.025
S_PEI,Bellis perennis,no,SPE,Bellis,0.75
S_PEI,Bromus hordeaceus,no,SPE,Bromus hordeaceus agg.,0.025
S_PEI,Cardamine pratensis s. l.,no,SPE,Cardamine pratensis agg.,0.775
S_PEI,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.175
S_PEI,Cynosurus cristatus,no,SPE,Cynosurus,0.55
S_PEI,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,1.025
S_PEI,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,1.125
S_PEI,Festuca rubra agg.,no,AGG,Festuca,8
S_PEI,Galium mollugo agg.,no,AGG,Galium,1.65
S_PEI,Glechoma hederacea,no,SPE,Glechoma,0.05
S_PEI,Heracleum sphondylium,no,SPE,Heracleum,0.025
S_PEI,Holcus lanatus,no,SPE,Holcus,12.5
S_PEI,Hypochaeris radicata,no,SPE,Hypochaeris,0.625
S_PEI,Lolium hybridum,no,SPE,Lolium,0.15
